time,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
1,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
2,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
3,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
4,-10.0,-10.0,-10.0,0.932383,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
5,-10.0,-10.0,-10.0,0.932383,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
6,-10.0,-10.0,-10.0,0.913987,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
7,-10.0,-10.0,-10.0,0.913987,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
8,-10.0,0.127271,-10.0,0.890228,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
9,-10.0,0.127271,-10.0,0.890228,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
10,-10.0,0.152901,0.939697,0.876592,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
11,-10.0,0.152901,0.939697,0.876592,-10.0,"0,1",7053.725098,-10,cam_feednot_available,1.0
12,-10.0,0.165252,0.62779,0.842404,-10.0,"0,2",6994.450195,-10,cam_feednot_available,2.0
13,-10.0,0.165252,0.62779,0.842404,-10.0,"0,3",6935.174805,-10,cam_feednot_available,3.0
14,-10.0,0.133205,1.0,0.809655,-10.0,"0,3",6935.174805,-10,cam_feednot_available,3.0
15,-10.0,0.133205,1.0,0.809655,-10.0,"0,4",6875.899902,-10,cam_feednot_available,4.0
16,-10.0,0.066309,1.0,0.794779,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
17,-10.0,0.066309,1.0,0.794779,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
18,-10.0,0.048618,0.426824,0.747443,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
19,30.627598,0.048618,0.426824,0.747443,-10.0,"0,5",6816.625,-10,cam_feednot_available,5.0
20,30.627598,0.057245,0.426824,0.721309,-10.0,"0,6",6757.350098,-10,cam_feednot_available,6.0
21,30.627598,0.057245,0.426824,0.721309,-10.0,"0,7",6698.075195,-10,cam_feednot_available,7.0
22,30.627598,0.03406,0.700343,0.686885,-10.0,"0,8",6638.799805,-10,cam_feednot_available,8.0
23,30.627598,0.03406,0.700343,0.686885,-10.0,"0,9",6579.524902,-10,cam_feednot_available,9.0
24,30.627598,0.026156,0.995441,0.648858,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
25,30.627598,0.026156,0.995441,0.648858,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
26,30.627598,0.077962,1.0,0.609468,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
27,30.627598,0.077962,1.0,0.609468,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
28,22.571655,0.102166,1.0,0.575236,-10.0,"0,10",6520.25,-10,cam_feednot_available,10.0
29,22.571655,0.102166,1.0,0.575236,-10.0,"0,11",6460.975098,-10,cam_feednot_available,11.0
30,22.571655,0.090035,0.279384,0.536672,-10.0,"0,12",6401.700195,-10,cam_feednot_available,12.0
31,22.571655,0.090035,0.279384,0.536672,-10.0,"0,13",6342.424805,-10,cam_feednot_available,13.0
32,22.571655,0.0966,1.0,0.497658,-10.0,"0,14",6283.149902,-10,cam_feednot_available,14.0
33,22.571655,0.0966,1.0,0.497658,-10.0,"0,14",6283.149902,-10,cam_feednot_available,14.0
34,22.571655,0.208698,0.99978,0.458721,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
35,22.571655,0.208698,0.99978,0.458721,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
36,22.571655,0.212915,0.946129,0.422246,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
37,22.571655,0.212915,0.946129,0.422246,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
38,22.571655,0.15932,1.0,0.384455,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
39,22.571655,0.15932,1.0,0.384455,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
40,22.571655,0.158193,0.999928,0.348991,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
41,22.571655,0.158193,0.999928,0.348991,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
42,22.571655,0.150188,1.0,0.31277,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
43,22.571655,0.150188,1.0,0.31277,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
44,22.571655,0.134187,0.949257,0.278439,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
45,22.571655,0.134187,0.949257,0.278439,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
46,22.571655,0.106789,0.527144,0.245718,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
47,22.571655,0.106789,0.527144,0.245718,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
48,22.571655,0.08998,0.527144,0.214364,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
49,22.571655,0.08998,0.527144,0.214364,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
50,66.575882,0.084948,0.527144,0.182259,-10.0,"0,15",6223.875,-10,cam_feednot_available,15.0
51,66.575882,0.084948,0.527144,0.182259,-10.0,"0,15",6223.875,-10,cam_feednot_available,15.0
52,66.575882,0.075598,0.527144,0.154696,-10.0,"0,16",6164.600098,-10,cam_feednot_available,16.0
53,66.575882,0.075598,0.527144,0.154696,-10.0,"0,17",6105.325195,-10,cam_feednot_available,17.0
54,66.575882,0.092909,0.996945,0.127812,-10.0,"0,18",6046.049805,-10,cam_feednot_available,18.0
55,66.575882,0.092909,0.996945,0.127812,-10.0,"0,19",5986.774902,-10,cam_feednot_available,19.0
56,66.575882,0.073369,1.0,0.104438,-10.0,"0,19",5986.774902,-10,cam_feednot_available,19.0
57,66.575882,0.073369,1.0,0.104438,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
58,66.575882,0.157088,0.995656,0.082823,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
59,66.575882,0.157088,0.995656,0.082823,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
60,66.575882,0.212295,1.0,0.063275,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
61,66.575882,0.212295,1.0,0.063275,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
62,66.575882,0.13648,0.47243,0.046192,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
63,66.575882,0.13648,0.47243,0.046192,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
64,66.575882,0.119936,0.215131,0.031187,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
65,66.575882,0.119936,0.215131,0.031187,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
66,66.575882,0.115609,0.215131,0.020063,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
67,43.011421,0.115609,0.215131,0.020063,-10.0,"1,20",5927.5,-10,cam_feednot_available,20.0
68,43.011421,0.111573,0.215131,0.010324,-10.0,"2,21",5868.225098,-10,cam_feednot_available,21.0
69,43.011421,0.111573,0.215131,0.010324,-10.0,"2,22",5808.950195,-10,cam_feednot_available,22.0
70,43.011421,0.080336,0.964591,0.004394,-10.0,"2,23",5749.674805,-10,cam_feednot_available,23.0
71,43.011421,0.080336,0.964591,0.004394,-10.0,"2,24",5690.399902,-10,cam_feednot_available,24.0
72,43.011421,0.15128,0.892293,0.000774,-10.0,"2,24",5690.399902,-10,cam_feednot_available,25.0
73,43.011421,0.15128,0.892293,0.000774,-10.0,"2,24",5690.399902,-10,cam_feednot_available,25.0
74,43.011421,0.198958,1.0,0.000131,-10.0,"2,24",5690.399902,-10,cam_feednot_available,25.0
75,43.011421,0.198958,1.0,0.000131,-10.0,"2,24",5690.399902,-10,cam_feednot_available,25.0
76,43.011421,0.150057,0.946976,0.001502,-10.0,"2,24",5690.399902,-10,cam_feednot_available,25.0
77,43.011421,0.150057,0.946976,0.001502,-10.0,"2,24",5690.399902,-10,cam_feednot_available,25.0
78,43.011421,0.131488,0.94698,0.007191,-10.0,"2,24",5690.399902,-10,cam_feednot_available,25.0
79,43.011421,0.131488,0.94698,0.007191,-10.0,"2,24",5690.399902,-10,cam_feednot_available,25.0
80,43.011421,0.065486,0.94698,0.013227,-10.0,"2,24",5690.399902,-10,cam_feednot_available,25.0
81,39.680626,0.065486,0.94698,0.013227,-10.0,"2,25",5631.125,-10,cam_feednot_available,25.0
82,39.680626,0.07202,0.94698,0.021184,-10.0,"2,25",5631.125,-10,cam_feednot_available,25.0
83,39.680626,0.07202,0.94698,0.021184,-10.0,"2,26",5571.850098,-10,cam_feednot_available,26.0
84,39.680626,0.073069,0.715962,0.038088,-10.0,"2,27",5512.575195,-10,cam_feednot_available,27.0
85,39.680626,0.073069,0.715962,0.038088,-10.0,"2,28",5453.299805,-10,cam_feednot_available,28.0
86,39.680626,0.029491,0.87127,0.048252,-10.0,"2,29",5394.024902,-10,cam_feednot_available,29.0
87,39.680626,0.029491,0.87127,0.048252,-10.0,"2,29",5394.024902,-10,cam_feednot_available,30.0
88,39.680626,0.064143,0.790109,0.073842,-10.0,"2,29",5394.024902,-10,cam_feednot_available,30.0
89,39.680626,0.064143,0.790109,0.073842,-10.0,"2,29",5394.024902,-10,cam_feednot_available,30.0
90,39.680626,0.080696,0.790109,0.094608,-10.0,"2,29",5394.024902,-10,cam_feednot_available,30.0
91,25.162565,0.080696,0.790109,0.094608,-10.0,"2,30",5334.75,-10,cam_feednot_available,30.0
92,25.162565,0.075125,0.790109,0.114132,-10.0,"2,31",5275.475098,-10,cam_feednot_available,31.0
93,25.162565,0.075125,0.790109,0.114132,-10.0,"2,32",5216.200195,-10,cam_feednot_available,32.0
94,25.162565,0.087834,0.896251,0.142763,-10.0,"2,33",5156.924805,-10,cam_feednot_available,33.0
95,25.162565,0.087834,0.896251,0.142763,-10.0,"2,34",5097.649902,-10,cam_feednot_available,34.0
96,25.162565,0.153232,0.946757,0.170351,-10.0,"2,34",5097.649902,-10,cam_feednot_available,35.0
