time,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
1,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
2,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
3,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
4,-10.0,-10.0,-10.0,0.935207,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
5,-10.0,-10.0,-10.0,0.935207,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
6,-10.0,-10.0,-10.0,0.916072,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
7,-10.0,-10.0,-10.0,0.916072,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
8,-10.0,0.128397,-10.0,0.894497,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
9,-10.0,0.128397,-10.0,0.894497,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
10,-10.0,0.16342,0.995439,0.869318,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
11,-10.0,0.16342,0.995439,0.869318,-10.0,"0,1",7053.725098,-10,cam_feednot_available,1.0
12,-10.0,0.158623,0.998925,0.843751,-10.0,"0,2",6994.450195,-10,cam_feednot_available,2.0
13,-10.0,0.158623,0.998925,0.843751,-10.0,"0,2",6994.450195,-10,cam_feednot_available,2.0
14,-10.0,0.092636,0.686378,0.815503,-10.0,"0,3",6935.174805,-10,cam_feednot_available,3.0
15,-10.0,0.092636,0.686378,0.815503,-10.0,"0,4",6875.899902,-10,cam_feednot_available,4.0
16,22.503485,0.075557,0.686378,0.784995,-10.0,"0,5",6816.625,-10,cam_feednot_available,5.0
17,22.503485,0.075557,0.686378,0.784995,-10.0,"0,6",6757.350098,-10,cam_feednot_available,6.0
18,22.503485,0.078877,0.502252,0.754064,-10.0,"0,7",6698.075195,-10,cam_feednot_available,7.0
19,22.503485,0.078877,0.502252,0.754064,-10.0,"0,8",6638.799805,-10,cam_feednot_available,8.0
20,22.503485,0.050262,0.948223,0.719596,-10.0,"0,8",6638.799805,-10,cam_feednot_available,8.0
21,22.503485,0.050262,0.948223,0.719596,-10.0,"0,9",6579.524902,-10,cam_feednot_available,9.0
22,22.503485,0.084539,0.948223,0.684624,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
23,19.059111,0.084539,0.948223,0.684624,-10.0,"0,10",6520.25,-10,cam_feednot_available,10.0
24,19.059111,0.09007,0.948223,0.649495,-10.0,"0,10",6520.25,-10,cam_feednot_available,10.0
25,19.059111,0.09007,0.948223,0.649495,-10.0,"0,11",6460.975098,-10,cam_feednot_available,11.0
26,19.059111,0.086696,0.794891,0.614074,-10.0,"0,12",6401.700195,-10,cam_feednot_available,12.0
27,19.059111,0.086696,0.794891,0.614074,-10.0,"0,13",6342.424805,-10,cam_feednot_available,13.0
28,19.059111,0.146217,0.998023,0.576195,-10.0,"0,14",6283.149902,-10,cam_feednot_available,14.0
29,19.059111,0.146217,0.998023,0.576195,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
30,19.059111,0.236382,0.945883,0.540017,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
31,19.059111,0.236382,0.945883,0.540017,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
32,19.059111,0.165782,0.99884,0.501041,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
33,19.059111,0.165782,0.99884,0.501041,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
34,19.059111,0.152666,1.0,0.463305,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
35,19.059111,0.152666,1.0,0.463305,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
36,19.059111,0.140378,1.0,0.426998,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
37,19.059111,0.140378,1.0,0.426998,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
38,19.059111,0.115165,0.686288,0.389841,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
39,19.059111,0.115165,0.686288,0.389841,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
40,19.059111,0.096379,0.686288,0.352425,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
41,19.059111,0.096379,0.686288,0.352425,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
42,51.984097,0.086651,0.686288,0.316953,-10.0,"0,15",6223.875,-10,cam_feednot_available,15.0
43,51.984097,0.086651,0.686288,0.316953,-10.0,"0,16",6164.600098,-10,cam_feednot_available,16.0
44,51.984097,0.111318,0.686288,0.283158,-10.0,"0,17",6105.325195,-10,cam_feednot_available,17.0
45,51.984097,0.111318,0.686288,0.283158,-10.0,"0,18",6046.049805,-10,cam_feednot_available,18.0
46,51.984097,0.060731,0.730216,0.250074,-10.0,"0,18",6046.049805,-10,cam_feednot_available,18.0
47,51.984097,0.060731,0.730216,0.250074,-10.0,"1,19",5986.774902,-10,cam_feednot_available,19.0
48,51.984097,0.084434,0.995836,0.216786,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
49,51.984097,0.084434,0.995836,0.216786,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
50,51.984097,0.181238,0.953614,0.187285,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
51,51.984097,0.181238,0.953614,0.187285,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
52,51.984097,0.129114,0.386546,0.158983,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
53,51.984097,0.129114,0.386546,0.158983,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
54,51.984097,0.115996,0.386546,0.133008,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
55,51.984097,0.115996,0.386546,0.133008,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
56,34.709579,0.116132,0.386546,0.108238,-10.0,"1,20",5927.5,-10,cam_feednot_available,20.0
57,34.709579,0.116132,0.386546,0.108238,-10.0,"2,21",5868.225098,-10,cam_feednot_available,21.0
58,34.709579,0.074533,0.897416,0.085516,-10.0,"3,22",5808.950195,-10,cam_feednot_available,22.0
59,34.709579,0.074533,0.897416,0.085516,-10.0,"3,23",5749.674805,-10,cam_feednot_available,23.0
60,34.709579,0.167132,1.0,0.06527,-10.0,"3,24",5690.399902,-10,cam_feednot_available,24.0
61,34.709579,0.167132,1.0,0.06527,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
62,34.709579,0.188182,0.950211,0.048479,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
63,34.709579,0.188182,0.950211,0.048479,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
64,34.709579,0.141225,0.997936,0.033125,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
65,34.709579,0.141225,0.997936,0.033125,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
66,34.709579,0.085996,0.685238,0.021157,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
67,35.287666,0.085996,0.685238,0.021157,-10.0,"3,25",5631.125,-10,cam_feednot_available,25.0
68,35.287666,0.077493,0.685238,0.011727,-10.0,"3,26",5571.850098,-10,cam_feednot_available,26.0
69,35.287666,0.077493,0.685238,0.011727,-10.0,"3,27",5512.575195,-10,cam_feednot_available,27.0
70,35.287666,0.067396,0.526473,0.004857,-10.0,"3,28",5453.299805,-10,cam_feednot_available,28.0
71,35.287666,0.067396,0.526473,0.004857,-10.0,"3,29",5394.024902,-10,cam_feednot_available,29.0
72,35.287666,0.0595,0.950263,0.00111,-10.0,"3,29",5394.024902,-10,cam_feednot_available,30.0
73,35.287666,0.0595,0.950263,0.00111,-10.0,"3,29",5394.024902,-10,cam_feednot_available,30.0
74,35.287666,0.088859,0.950263,2e-05,-10.0,"3,29",5394.024902,-10,cam_feednot_available,30.0
75,18.914463,0.088859,0.950263,2e-05,-10.0,"3,30",5334.75,-10,cam_feednot_available,30.0
76,18.914463,0.078653,0.950263,0.001878,-10.0,"3,31",5275.475098,-10,cam_feednot_available,31.0
77,18.914463,0.078653,0.950263,0.001878,-10.0,"3,32",5216.200195,-10,cam_feednot_available,32.0
78,18.914463,0.097906,1.0,0.006332,-10.0,"4,33",5156.924805,-10,cam_feednot_available,33.0
79,18.914463,0.097906,1.0,0.006332,-10.0,"5,34",5097.649902,-10,cam_feednot_available,34.0
80,18.914463,0.207567,0.948994,0.013908,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
81,18.914463,0.207567,0.948994,0.013908,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
82,18.914463,0.214302,0.99668,0.023782,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
83,18.914463,0.214302,0.99668,0.023782,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
84,18.914463,0.16321,0.94874,0.036666,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
85,18.914463,0.16321,0.94874,0.036666,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
86,18.914463,0.152827,0.947039,0.05251,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
87,18.914463,0.152827,0.947039,0.05251,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
88,18.914463,0.13309,0.948106,0.070775,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
89,18.914463,0.13309,0.948106,0.070775,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
90,18.914463,0.106829,0.948106,0.091042,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
91,18.914463,0.106829,0.948106,0.091042,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
92,18.914463,0.092799,0.948106,0.113659,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
93,50.491543,0.092799,0.948106,0.113659,-10.0,"5,35",5038.375,-10,cam_feednot_available,35.0
94,50.491543,0.081091,0.205707,0.139041,-10.0,"5,36",4979.100098,-10,cam_feednot_available,36.0
95,50.491543,0.081091,0.205707,0.139041,-10.0,"5,37",4919.825195,-10,cam_feednot_available,37.0
96,50.491543,0.110736,0.986353,0.165657,-10.0,"5,38",4860.549805,-10,cam_feednot_available,38.0
