time,bt_name,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
1,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
2,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
3,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
4,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,0.935655,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
5,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,0.935655,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
6,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,0.91581,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
7,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,0.91581,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
8,frog_aal_arch_baseline.xml,-10.0,0.124504,-10.0,0.893257,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
9,frog_aal_arch_baseline.xml,-10.0,0.124504,-10.0,0.893257,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
10,frog_aal_arch_baseline.xml,-10.0,0.159775,0.947497,0.869945,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
11,frog_aal_arch_baseline.xml,-10.0,0.159775,0.947497,0.869945,-10.0,"0,1",7053.725098,-10,cam_feednot_available,1.0
12,frog_aal_arch_baseline.xml,-10.0,0.161068,0.991941,0.843518,-10.0,"0,2",6994.450195,-10,cam_feednot_available,2.0
13,frog_aal_arch_baseline.xml,-10.0,0.161068,0.991941,0.843518,-10.0,"0,3",6935.174805,-10,cam_feednot_available,3.0
14,frog_aal_arch_baseline.xml,-10.0,0.089149,0.738845,0.813695,-10.0,"0,3",6935.174805,-10,cam_feednot_available,3.0
15,frog_aal_arch_baseline.xml,-10.0,0.089149,0.738845,0.813695,-10.0,"0,4",6875.899902,-10,cam_feednot_available,4.0
16,frog_aal_arch_baseline.xml,-10.0,0.066894,0.738845,0.783782,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
17,frog_aal_arch_baseline.xml,26.148663,0.066894,0.738845,0.783782,-10.0,"0,5",6816.625,-10,cam_feednot_available,5.0
18,frog_aal_arch_baseline.xml,26.148663,0.049997,0.738845,0.753322,-10.0,"0,6",6757.350098,-10,cam_feednot_available,6.0
19,frog_aal_arch_baseline.xml,26.148663,0.049997,0.738845,0.753322,-10.0,"0,7",6698.075195,-10,cam_feednot_available,7.0
20,frog_aal_arch_baseline.xml,26.148663,0.045427,0.124808,0.718806,-10.0,"0,8",6638.799805,-10,cam_feednot_available,8.0
21,frog_aal_arch_baseline.xml,26.148663,0.045427,0.124808,0.718806,-10.0,"0,9",6579.524902,-10,cam_feednot_available,9.0
22,frog_aal_arch_baseline.xml,26.148663,0.038144,1.0,0.684222,-10.0,"0,9",6579.524902,-10,cam_feednot_available,9.0
23,frog_aal_arch_baseline.xml,26.148663,0.038144,1.0,0.684222,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
24,frog_aal_arch_baseline.xml,26.148663,0.116563,0.996455,0.648654,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
25,frog_aal_arch_baseline.xml,26.148663,0.116563,0.996455,0.648654,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
