time,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
1,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
2,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
3,-10.0,-10.0,-10.0,0.934667,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
4,-10.0,-10.0,-10.0,0.934667,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
5,-10.0,-10.0,-10.0,0.914271,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
6,-10.0,-10.0,-10.0,0.914271,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
7,-10.0,-10.0,-10.0,0.89248,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
8,-10.0,0.126959,-10.0,0.89248,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
9,-10.0,0.150202,0.995414,0.86869,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
10,-10.0,0.150202,0.995414,0.86869,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
11,-10.0,0.160164,0.996273,0.841813,-10.0,"0,1",7053.725098,-10,cam_feednot_available,1.0
12,-10.0,0.160164,0.996273,0.841813,-10.0,"0,2",6994.450195,-10,cam_feednot_available,2.0
13,-10.0,0.100113,0.893958,0.812912,-10.0,"0,3",6935.174805,-10,cam_feednot_available,3.0
14,-10.0,0.100113,0.893958,0.812912,-10.0,"0,3",6935.174805,-10,cam_feednot_available,3.0
15,-10.0,0.07493,0.893958,0.78251,-10.0,"0,4",6875.899902,-10,cam_feednot_available,4.0
16,26.826488,0.07493,0.893958,0.78251,-10.0,"0,5",6816.625,-10,cam_feednot_available,5.0
17,26.826488,0.086266,0.134854,0.751334,-10.0,"0,6",6757.350098,-10,cam_feednot_available,6.0
18,26.826488,0.086266,0.134854,0.751334,-10.0,"0,7",6698.075195,-10,cam_feednot_available,7.0
19,26.826488,0.034857,1.0,0.718304,-10.0,"0,8",6638.799805,-10,cam_feednot_available,8.0
20,26.826488,0.034857,1.0,0.718304,-10.0,"0,8",6638.799805,-10,cam_feednot_available,8.0
21,26.826488,0.084062,0.631868,0.683116,-10.0,"0,9",6579.524902,-10,cam_feednot_available,9.0
22,26.826488,0.084062,0.631868,0.683116,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
23,16.272713,0.096976,0.631868,0.647625,-10.0,"0,10",6520.25,-10,cam_feednot_available,10.0
24,16.272713,0.096976,0.631868,0.647625,-10.0,"0,11",6460.975098,-10,cam_feednot_available,11.0
25,16.272713,0.082562,1.0,0.611393,-10.0,"0,12",6401.700195,-10,cam_feednot_available,12.0
26,16.272713,0.082562,1.0,0.611393,-10.0,"0,13",6342.424805,-10,cam_feednot_available,13.0
27,16.272713,0.12584,0.99817,0.573479,-10.0,"0,14",6283.149902,-10,cam_feednot_available,14.0
28,16.272713,0.12584,0.99817,0.573479,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
29,16.272713,0.247275,0.947132,0.536955,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
30,16.272713,0.247275,0.947132,0.536955,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
31,16.272713,0.168841,0.998548,0.497877,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
32,16.272713,0.168841,0.998548,0.497877,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
33,16.272713,0.154887,1.0,0.462086,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
34,16.272713,0.154887,1.0,0.462086,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
35,16.272713,0.152451,1.0,0.423314,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
36,16.272713,0.152451,1.0,0.423314,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
37,16.272713,0.120331,0.946068,0.386206,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
38,16.272713,0.120331,0.946068,0.386206,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
39,16.272713,0.100567,0.946068,0.350613,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
40,16.272713,0.100567,0.946068,0.350613,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
41,16.272713,0.088678,0.946068,0.31528,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
42,57.05843,0.088678,0.946068,0.31528,-10.0,"0,15",6223.875,-10,cam_feednot_available,15.0
43,57.05843,0.077706,0.946068,0.280094,-10.0,"0,16",6164.600098,-10,cam_feednot_available,16.0
44,57.05843,0.077706,0.946068,0.280094,-10.0,"0,17",6105.325195,-10,cam_feednot_available,17.0
45,57.05843,0.078121,0.939792,0.246892,-10.0,"0,18",6046.049805,-10,cam_feednot_available,18.0
46,57.05843,0.078121,0.939792,0.246892,-10.0,"0,19",5986.774902,-10,cam_feednot_available,19.0
47,57.05843,0.096849,0.946068,0.215852,-10.0,"0,19",5986.774902,-10,cam_feednot_available,19.0
48,57.05843,0.096849,0.946068,0.215852,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
49,57.05843,0.200776,0.949038,0.184738,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
50,57.05843,0.200776,0.949038,0.184738,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
51,57.05843,0.138688,0.586628,0.157557,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
52,57.05843,0.138688,0.586628,0.157557,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
53,57.05843,0.112521,0.586628,0.129802,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
54,57.05843,0.112521,0.586628,0.129802,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
55,32.091866,0.08647,0.586628,0.105593,-10.0,"1,20",5927.5,-10,cam_feednot_available,20.0
56,32.091866,0.08647,0.586628,0.105593,-10.0,"2,21",5868.225098,-10,cam_feednot_available,21.0
57,32.091866,0.060575,0.891673,0.084015,-10.0,"3,22",5808.950195,-10,cam_feednot_available,22.0
58,32.091866,0.060575,0.891673,0.084015,-10.0,"3,23",5749.674805,-10,cam_feednot_available,23.0
59,32.091866,0.140836,0.942768,0.064767,-10.0,"3,24",5690.399902,-10,cam_feednot_available,24.0
60,32.091866,0.140836,0.942768,0.064767,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
61,32.091866,0.198186,0.949191,0.047368,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
62,32.091866,0.198186,0.949191,0.047368,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
63,32.091866,0.14726,1.0,0.032182,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
64,32.091866,0.14726,1.0,0.032182,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
65,32.091866,0.098723,0.963732,0.02039,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
66,32.091866,0.098723,0.963732,0.02039,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
67,32.091866,0.090672,0.681676,0.011004,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
68,32.091866,0.090672,0.681676,0.011004,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
69,32.091866,0.132845,0.681676,0.004706,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
70,32.091866,0.132845,0.681676,0.004706,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
71,32.091866,0.124142,0.681676,0.000963,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
72,32.091866,0.124142,0.681676,0.000963,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
73,32.091866,0.109286,0.681676,4.2e-05,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
74,32.091866,0.109286,0.681676,4.2e-05,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
75,52.72543,0.108465,0.681676,0.001997,-10.0,"3,25",5631.125,-10,cam_feednot_available,25.0
76,52.72543,0.108465,0.681676,0.001997,-10.0,"3,26",5571.850098,-10,cam_feednot_available,26.0
77,52.72543,0.114615,0.520486,0.006806,-10.0,"3,27",5512.575195,-10,cam_feednot_available,27.0
78,52.72543,0.114615,0.520486,0.006806,-10.0,"3,28",5453.299805,-10,cam_feednot_available,28.0
79,52.72543,0.023956,0.843971,0.014235,-10.0,"3,28",5453.299805,-10,cam_feednot_available,28.0
80,52.72543,0.023956,0.843971,0.014235,-10.0,"4,29",5394.024902,-10,cam_feednot_available,29.0
81,52.72543,0.085509,1.0,0.02458,-10.0,"4,29",5394.024902,-10,cam_feednot_available,30.0
82,52.72543,0.085509,1.0,0.02458,-10.0,"4,29",5394.024902,-10,cam_feednot_available,30.0
83,52.72543,0.14799,1.0,0.037677,-10.0,"4,29",5394.024902,-10,cam_feednot_available,30.0
84,52.72543,0.14799,1.0,0.037677,-10.0,"4,29",5394.024902,-10,cam_feednot_available,30.0
85,34.301929,0.113244,0.638646,0.05322,-10.0,"5,30",5334.75,-10,cam_feednot_available,30.0
86,34.301929,0.113244,0.638646,0.05322,-10.0,"5,31",5275.475098,-10,cam_feednot_available,31.0
87,34.301929,0.105754,0.218711,0.072399,-10.0,"5,31",5275.475098,-10,cam_feednot_available,31.0
88,34.301929,0.105754,0.218711,0.072399,-10.0,"5,32",5216.200195,-10,cam_feednot_available,32.0
89,34.301929,0.082846,0.218711,0.092273,-10.0,"5,33",5156.924805,-10,cam_feednot_available,33.0
90,34.301929,0.082846,0.218711,0.092273,-10.0,"5,34",5097.649902,-10,cam_feednot_available,34.0
91,34.301929,0.093646,1.0,0.115142,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
92,34.301929,0.093646,1.0,0.115142,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
93,34.301929,0.181277,0.945193,0.140883,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
94,34.301929,0.181277,0.945193,0.140883,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
95,34.301929,0.137068,0.999834,0.167234,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
96,34.301929,0.137068,0.999834,0.167234,-10.0,"5,34",5097.649902,-10,cam_feednot_available,35.0
