time,bt_name,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
1,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
2,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
3,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
4,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,0.938035,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
5,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,0.919385,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
6,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,0.919385,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
7,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,0.898128,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
8,frog_aal_arch_baseline.xml,-10.0,0.125052,-10.0,0.898128,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
9,frog_aal_arch_baseline.xml,-10.0,0.157206,0.963619,0.873409,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
10,frog_aal_arch_baseline.xml,-10.0,0.157206,0.963619,0.873409,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
11,frog_aal_arch_baseline.xml,-10.0,0.155937,0.993896,0.848296,-10.0,"0,1",7053.725098,-10,cam_feednot_available,1.0
12,frog_aal_arch_baseline.xml,-10.0,0.155937,0.993896,0.848296,-10.0,"0,2",6994.450195,-10,cam_feednot_available,2.0
13,frog_aal_arch_baseline.xml,-10.0,0.088699,0.843552,0.820107,-10.0,"0,3",6935.174805,-10,cam_feednot_available,3.0
14,frog_aal_arch_baseline.xml,-10.0,0.088699,0.843552,0.820107,-10.0,"0,4",6875.899902,-10,cam_feednot_available,4.0
15,frog_aal_arch_baseline.xml,22.880779,0.068128,0.843552,0.790105,-10.0,"0,5",6816.625,-10,cam_feednot_available,5.0
16,frog_aal_arch_baseline.xml,22.880779,0.068128,0.843552,0.790105,-10.0,"0,5",6816.625,-10,cam_feednot_available,5.0
17,frog_aal_arch_baseline.xml,22.880779,0.078572,0.153816,0.759266,-10.0,"0,6",6757.350098,-10,cam_feednot_available,6.0
18,frog_aal_arch_baseline.xml,22.880779,0.078572,0.153816,0.759266,-10.0,"0,7",6698.075195,-10,cam_feednot_available,7.0
19,frog_aal_arch_baseline.xml,22.880779,0.038678,0.153816,0.725275,-10.0,"0,8",6638.799805,-10,cam_feednot_available,8.0
20,frog_aal_arch_baseline.xml,22.880779,0.038678,0.153816,0.725275,-10.0,"0,9",6579.524902,-10,cam_feednot_available,9.0
21,frog_aal_arch_baseline.xml,22.880779,0.058713,0.888696,0.69158,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
22,frog_aal_arch_baseline.xml,22.880779,0.058713,0.888696,0.69158,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
23,frog_aal_arch_baseline.xml,22.880779,0.083251,0.888696,0.655644,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
24,frog_aal_arch_baseline.xml,21.311804,0.083251,0.888696,0.655644,-10.0,"0,10",6520.25,-10,cam_feednot_available,10.0
25,frog_aal_arch_baseline.xml,21.311804,0.074726,0.888696,0.620378,-10.0,"0,11",6460.975098,-10,cam_feednot_available,11.0
