time,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
1,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
2,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
3,-10.0,-10.0,-10.0,0.932571,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
4,-10.0,-10.0,-10.0,0.932571,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
5,-10.0,-10.0,-10.0,0.913374,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
6,-10.0,-10.0,-10.0,0.913374,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
7,-10.0,-10.0,-10.0,0.890914,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
8,-10.0,0.127741,-10.0,0.890914,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
9,-10.0,0.136486,0.828376,0.865695,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
10,-10.0,0.136486,0.828376,0.865695,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
11,-10.0,0.170369,0.99621,0.838851,-10.0,"0,1",7053.725098,-10,cam_feednot_available,1.0
12,-10.0,0.170369,0.99621,0.838851,-10.0,"0,2",6994.450195,-10,cam_feednot_available,2.0
13,-10.0,0.116671,1.0,0.810861,-10.0,"0,3",6935.174805,-10,cam_feednot_available,3.0
14,-10.0,0.116671,1.0,0.810861,-10.0,"0,3",6935.174805,-10,cam_feednot_available,3.0
15,-10.0,0.083716,1.0,0.780567,-10.0,"0,4",6875.899902,-10,cam_feednot_available,4.0
16,26.631428,0.083716,1.0,0.780567,-10.0,"0,5",6816.625,-10,cam_feednot_available,5.0
17,26.631428,0.083003,1.0,0.748724,-10.0,"0,6",6757.350098,-10,cam_feednot_available,6.0
18,26.631428,0.083003,1.0,0.748724,-10.0,"0,7",6698.075195,-10,cam_feednot_available,7.0
19,26.631428,0.039498,0.96037,0.714717,-10.0,"0,8",6638.799805,-10,cam_feednot_available,8.0
20,26.631428,0.039498,0.96037,0.714717,-10.0,"0,8",6638.799805,-10,cam_feednot_available,8.0
21,26.631428,0.067683,0.9492,0.67941,-10.0,"0,9",6579.524902,-10,cam_feednot_available,9.0
22,26.631428,0.067683,0.9492,0.67941,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
23,20.290781,0.092563,0.9492,0.644577,-10.0,"0,10",6520.25,-10,cam_feednot_available,10.0
24,20.290781,0.092563,0.9492,0.644577,-10.0,"0,11",6460.975098,-10,cam_feednot_available,11.0
25,20.290781,0.078775,0.329522,0.607192,-10.0,"0,12",6401.700195,-10,cam_feednot_available,12.0
26,20.290781,0.078775,0.329522,0.607192,-10.0,"0,12",6401.700195,-10,cam_feednot_available,12.0
27,20.290781,0.101824,0.939433,0.57141,-10.0,"0,13",6342.424805,-10,cam_feednot_available,13.0
28,20.290781,0.101824,0.939433,0.57141,-10.0,"0,14",6283.149902,-10,cam_feednot_available,14.0
29,20.290781,0.230383,0.997848,0.532907,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
30,20.290781,0.230383,0.997848,0.532907,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
31,20.290781,0.197801,0.946192,0.496358,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
32,20.290781,0.197801,0.946192,0.496358,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
33,20.290781,0.150838,0.947738,0.457077,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
34,20.290781,0.150838,0.947738,0.457077,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
35,20.290781,0.14272,1.0,0.421218,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
36,20.290781,0.14272,1.0,0.421218,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
37,20.290781,0.117615,0.9849,0.382699,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
38,20.290781,0.117615,0.9849,0.382699,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
39,20.290781,0.101863,0.9849,0.347562,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
40,20.290781,0.101863,0.9849,0.347562,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
41,51.03508,0.0853,0.9849,0.312718,-10.0,"0,15",6223.875,-10,cam_feednot_available,15.0
42,51.03508,0.0853,0.9849,0.312718,-10.0,"0,16",6164.600098,-10,cam_feednot_available,16.0
43,51.03508,0.080346,0.9849,0.277459,-10.0,"0,17",6105.325195,-10,cam_feednot_available,17.0
44,51.03508,0.080346,0.9849,0.277459,-10.0,"0,18",6046.049805,-10,cam_feednot_available,18.0
45,51.03508,0.078587,0.947135,0.245286,-10.0,"0,19",5986.774902,-10,cam_feednot_available,19.0
46,51.03508,0.078587,0.947135,0.245286,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
47,51.03508,0.110827,1.0,0.213174,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
48,51.03508,0.110827,1.0,0.213174,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
49,51.03508,0.201753,1.0,0.182661,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
50,51.03508,0.201753,1.0,0.182661,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
51,51.03508,0.124558,0.472686,0.154403,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
52,51.03508,0.124558,0.472686,0.154403,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
53,51.03508,0.112472,0.472686,0.128547,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
54,51.03508,0.112472,0.472686,0.128547,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
55,35.806339,0.110346,0.472686,0.104482,-10.0,"1,20",5927.5,-10,cam_feednot_available,20.0
56,35.806339,0.110346,0.472686,0.104482,-10.0,"2,21",5868.225098,-10,cam_feednot_available,21.0
57,35.806339,0.100688,0.902188,0.081851,-10.0,"2,22",5808.950195,-10,cam_feednot_available,22.0
58,35.806339,0.100688,0.902188,0.081851,-10.0,"2,23",5749.674805,-10,cam_feednot_available,23.0
59,35.806339,0.125045,0.999087,0.062472,-10.0,"2,24",5690.399902,-10,cam_feednot_available,24.0
60,35.806339,0.125045,0.999087,0.062472,-10.0,"2,24",5690.399902,-10,cam_feednot_available,25.0
61,35.806339,0.21086,0.994392,0.04609,-10.0,"2,24",5690.399902,-10,cam_feednot_available,25.0
62,35.806339,0.21086,0.994392,0.04609,-10.0,"2,24",5690.399902,-10,cam_feednot_available,25.0
63,35.806339,0.152446,0.942277,0.031399,-10.0,"2,24",5690.399902,-10,cam_feednot_available,25.0
64,35.806339,0.152446,0.942277,0.031399,-10.0,"2,24",5690.399902,-10,cam_feednot_available,25.0
65,35.806339,0.103199,0.841065,0.019763,-10.0,"2,24",5690.399902,-10,cam_feednot_available,25.0
66,35.806339,0.103199,0.841065,0.019763,-10.0,"2,24",5690.399902,-10,cam_feednot_available,25.0
67,35.743874,0.071512,0.841065,0.010664,-10.0,"2,25",5631.125,-10,cam_feednot_available,25.0
68,35.743874,0.071512,0.841065,0.010664,-10.0,"2,26",5571.850098,-10,cam_feednot_available,26.0
69,35.743874,0.08285,0.841065,0.004315,-10.0,"2,26",5571.850098,-10,cam_feednot_available,26.0
70,35.743874,0.08285,0.841065,0.004315,-10.0,"2,27",5512.575195,-10,cam_feednot_available,27.0
71,35.743874,0.044783,1.0,0.000686,-10.0,"2,28",5453.299805,-10,cam_feednot_available,28.0
72,35.743874,0.044783,1.0,0.000686,-10.0,"2,29",5394.024902,-10,cam_feednot_available,29.0
73,35.743874,0.070593,0.842031,0.000111,-10.0,"2,29",5394.024902,-10,cam_feednot_available,30.0
74,35.743874,0.070593,0.842031,0.000111,-10.0,"2,29",5394.024902,-10,cam_feednot_available,30.0
75,20.518208,0.08803,0.842031,0.002406,-10.0,"2,30",5334.75,-10,cam_feednot_available,30.0
76,20.518208,0.08803,0.842031,0.002406,-10.0,"2,31",5275.475098,-10,cam_feednot_available,31.0
77,20.518208,0.08188,0.507813,0.007532,-10.0,"2,32",5216.200195,-10,cam_feednot_available,32.0
78,20.518208,0.08188,0.507813,0.007532,-10.0,"2,33",5156.924805,-10,cam_feednot_available,33.0
79,20.518208,0.110193,0.943765,0.015004,-10.0,"3,34",5097.649902,-10,cam_feednot_available,34.0
80,20.518208,0.110193,0.943765,0.015004,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
81,20.518208,0.245434,0.999991,0.025589,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
82,20.518208,0.245434,0.999991,0.025589,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
83,20.518208,0.189095,0.998456,0.039149,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
84,20.518208,0.189095,0.998456,0.039149,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
85,20.518208,0.15455,1.0,0.054982,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
86,20.518208,0.15455,1.0,0.054982,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
87,20.518208,0.144093,1.0,0.073645,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
88,20.518208,0.144093,1.0,0.073645,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
89,20.518208,0.124961,0.893798,0.094242,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
90,20.518208,0.124961,0.893798,0.094242,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
91,20.518208,0.101326,0.893798,0.117752,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
92,20.518208,0.101326,0.893798,0.117752,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
93,20.518208,0.095406,0.893798,0.142676,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
94,51.65881,0.095406,0.893798,0.142676,-10.0,"3,35",5038.375,-10,cam_feednot_available,35.0
95,51.65881,0.097156,0.893798,0.170004,-10.0,"3,36",4979.100098,-10,cam_feednot_available,36.0
96,51.65881,0.097156,0.893798,0.170004,-10.0,"3,37",4919.825195,-10,cam_feednot_available,37.0
