time,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
1,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
2,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
3,-10.0,-10.0,-10.0,0.932554,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
4,-10.0,-10.0,-10.0,0.932554,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
5,-10.0,-10.0,-10.0,0.913161,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
6,-10.0,-10.0,-10.0,0.913161,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
7,-10.0,-10.0,-10.0,0.89607,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
8,-10.0,0.12817,-10.0,0.89607,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
9,-10.0,0.148437,0.988907,0.872879,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
10,-10.0,0.148437,0.988907,0.872879,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
11,-10.0,0.167001,0.994752,0.83942,-10.0,"0,1",7053.725098,-10,cam_feednot_available,1.0
12,-10.0,0.167001,0.994752,0.83942,-10.0,"0,1",7053.725098,-10,cam_feednot_available,1.0
13,-10.0,0.146885,0.999892,0.812701,-10.0,"0,2",6994.450195,-10,cam_feednot_available,2.0
14,-10.0,0.146885,0.999892,0.812701,-10.0,"0,3",6935.174805,-10,cam_feednot_available,3.0
15,-10.0,0.08284,0.528487,0.780485,-10.0,"0,4",6875.899902,-10,cam_feednot_available,4.0
16,28.611849,0.08284,0.528487,0.780485,-10.0,"0,5",6816.625,-10,cam_feednot_available,5.0
17,28.611849,0.07909,0.528487,0.75152,-10.0,"0,5",6816.625,-10,cam_feednot_available,5.0
18,28.611849,0.07909,0.528487,0.75152,-10.0,"0,6",6757.350098,-10,cam_feednot_available,6.0
19,28.611849,0.074524,0.609544,0.718953,-10.0,"0,7",6698.075195,-10,cam_feednot_available,7.0
20,28.611849,0.074524,0.609544,0.718953,-10.0,"0,8",6638.799805,-10,cam_feednot_available,8.0
21,28.611849,0.032695,0.953277,0.682836,-10.0,"0,9",6579.524902,-10,cam_feednot_available,9.0
22,28.611849,0.032695,0.953277,0.682836,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
23,28.611849,0.067985,0.897382,0.644816,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
24,28.611849,0.067985,0.897382,0.644816,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
25,25.450123,0.088246,0.897382,0.614367,-10.0,"0,10",6520.25,-10,cam_feednot_available,10.0
26,25.450123,0.088246,0.897382,0.614367,-10.0,"0,10",6520.25,-10,cam_feednot_available,10.0
27,25.450123,0.078838,0.897382,0.57449,-10.0,"0,11",6460.975098,-10,cam_feednot_available,11.0
28,25.450123,0.078838,0.897382,0.57449,-10.0,"0,12",6401.700195,-10,cam_feednot_available,12.0
29,25.450123,0.085924,0.948303,0.534237,-10.0,"0,13",6342.424805,-10,cam_feednot_available,13.0
30,25.450123,0.085924,0.948303,0.534237,-10.0,"0,14",6283.149902,-10,cam_feednot_available,14.0
31,25.450123,0.157549,1.0,0.496966,-10.0,"0,14",6283.149902,-10,cam_feednot_available,14.0
32,25.450123,0.157549,1.0,0.496966,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
33,25.450123,0.259349,0.998366,0.461545,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
34,25.450123,0.259349,0.998366,0.461545,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
35,25.450123,0.179423,0.999976,0.422118,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
36,25.450123,0.179423,0.999976,0.422118,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
37,25.450123,0.154874,0.9469,0.385343,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
38,25.450123,0.154874,0.9469,0.385343,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
39,25.450123,0.149029,0.890981,0.347996,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
40,25.450123,0.149029,0.890981,0.347996,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
41,25.450123,0.136635,0.995362,0.31194,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
42,25.450123,0.136635,0.995362,0.31194,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
43,25.450123,0.108618,0.685942,0.278154,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
44,25.450123,0.108618,0.685942,0.278154,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
45,25.450123,0.096651,0.685942,0.245252,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
46,25.450123,0.096651,0.685942,0.245252,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
47,62.273884,0.08876,0.685942,0.214155,-10.0,"0,15",6223.875,-10,cam_feednot_available,15.0
48,62.273884,0.08876,0.685942,0.214155,-10.0,"0,16",6164.600098,-10,cam_feednot_available,16.0
49,62.273884,0.109204,0.415354,0.184235,-10.0,"0,17",6105.325195,-10,cam_feednot_available,17.0
50,62.273884,0.109204,0.415354,0.184235,-10.0,"0,18",6046.049805,-10,cam_feednot_available,18.0
51,62.273884,0.090168,0.687586,0.154522,-10.0,"0,19",5986.774902,-10,cam_feednot_available,19.0
52,62.273884,0.090168,0.687586,0.154522,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
53,62.273884,0.038572,0.947301,0.129032,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
54,62.273884,0.038572,0.947301,0.129032,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
55,62.273884,0.108867,1.0,0.105281,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
56,62.273884,0.108867,1.0,0.105281,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
57,62.273884,0.204002,0.951395,0.082803,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
58,62.273884,0.204002,0.951395,0.082803,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
59,62.273884,0.123372,0.316048,0.063382,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
60,62.273884,0.123372,0.316048,0.063382,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
61,62.273884,0.114814,0.316048,0.046567,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
62,62.273884,0.114814,0.316048,0.046567,-10.0,"0,19",5986.774902,-10,cam_feednot_available,20.0
63,38.123314,0.111818,0.316048,0.032284,-10.0,"1,20",5927.5,-10,cam_feednot_available,20.0
64,38.123314,0.111818,0.316048,0.032284,-10.0,"2,21",5868.225098,-10,cam_feednot_available,21.0
65,38.123314,0.109981,0.865249,0.020109,-10.0,"3,22",5808.950195,-10,cam_feednot_available,22.0
66,38.123314,0.109981,0.865249,0.020109,-10.0,"3,23",5749.674805,-10,cam_feednot_available,23.0
67,38.123314,0.094385,1.0,0.013625,-10.0,"3,24",5690.399902,-10,cam_feednot_available,24.0
68,38.123314,0.094385,1.0,0.013625,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
69,38.123314,0.21092,0.942106,0.005734,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
70,38.123314,0.21092,0.942106,0.005734,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
71,38.123314,0.172105,1.0,0.000752,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
72,38.123314,0.172105,1.0,0.000752,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
73,38.123314,0.144096,0.997852,0.000101,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
74,38.123314,0.144096,0.997852,0.000101,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
75,38.123314,0.097983,0.841318,0.001379,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
76,38.123314,0.097983,0.841318,0.001379,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
77,45.93354,0.08255,0.841318,0.007105,-10.0,"3,25",5631.125,-10,cam_feednot_available,25.0
78,45.93354,0.08255,0.841318,0.007105,-10.0,"3,26",5571.850098,-10,cam_feednot_available,26.0
79,45.93354,0.094153,0.841318,0.012482,-10.0,"3,27",5512.575195,-10,cam_feednot_available,27.0
80,45.93354,0.094153,0.841318,0.012482,-10.0,"3,28",5453.299805,-10,cam_feednot_available,28.0
81,45.93354,0.035392,0.99827,0.024221,-10.0,"3,29",5394.024902,-10,cam_feednot_available,29.0
82,45.93354,0.035392,0.99827,0.024221,-10.0,"3,29",5394.024902,-10,cam_feednot_available,30.0
83,45.93354,0.059659,0.945659,0.037834,-10.0,"3,29",5394.024902,-10,cam_feednot_available,30.0
84,45.93354,0.059659,0.945659,0.037834,-10.0,"3,29",5394.024902,-10,cam_feednot_available,30.0
85,21.161228,0.089753,0.190593,0.048364,-10.0,"3,30",5334.75,-10,cam_feednot_available,30.0
86,21.161228,0.089753,0.190593,0.048364,-10.0,"3,30",5334.75,-10,cam_feednot_available,30.0
87,21.161228,0.080689,0.190593,0.067133,-10.0,"3,31",5275.475098,-10,cam_feednot_available,31.0
88,21.161228,0.080689,0.190593,0.067133,-10.0,"3,32",5216.200195,-10,cam_feednot_available,32.0
89,21.161228,0.088449,0.894021,0.092667,-10.0,"3,33",5156.924805,-10,cam_feednot_available,33.0
90,21.161228,0.088449,0.894021,0.092667,-10.0,"3,34",5097.649902,-10,cam_feednot_available,34.0
91,21.161228,0.136578,0.994742,0.11715,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
92,21.161228,0.136578,0.994742,0.11715,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
93,21.161228,0.255924,0.999358,0.142467,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
94,21.161228,0.255924,0.999358,0.142467,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
95,21.161228,0.180486,1.0,0.170349,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
96,21.161228,0.180486,1.0,0.170349,-10.0,"3,34",5097.649902,-10,cam_feednot_available,35.0
