time,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
1,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
2,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
3,-10.0,-10.0,-10.0,0.935292,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
4,-10.0,-10.0,-10.0,0.935292,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
5,-10.0,-10.0,-10.0,0.916116,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
6,-10.0,-10.0,-10.0,0.916116,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
7,-10.0,-10.0,-10.0,0.89306,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
8,-10.0,0.131551,-10.0,0.89306,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
9,-10.0,0.145821,0.950389,0.869182,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
10,-10.0,0.145821,0.950389,0.869182,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
11,-10.0,0.15775,0.627943,0.843435,-10.0,"0,1",7053.725098,-10,cam_feednot_available,1.0
12,-10.0,0.15775,0.627943,0.843435,-10.0,"0,2",6994.450195,-10,cam_feednot_available,2.0
13,-10.0,0.111543,0.949617,0.81362,-10.0,"0,3",6935.174805,-10,cam_feednot_available,3.0
14,-10.0,0.111543,0.949617,0.81362,-10.0,"0,3",6935.174805,-10,cam_feednot_available,3.0
15,-10.0,0.069838,0.842018,0.78472,-10.0,"0,4",6875.899902,-10,cam_feednot_available,4.0
16,-10.0,0.069838,0.842018,0.78472,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
17,-10.0,0.103457,0.925803,0.752034,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
18,-10.0,0.103457,0.925803,0.752034,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
19,-10.0,0.097593,0.925803,0.718555,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
20,-10.0,0.097593,0.925803,0.718555,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
21,-10.0,0.099735,0.632315,0.685751,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
22,-10.0,0.099735,0.632315,0.685751,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
23,-10.0,0.045278,0.632315,0.648819,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
24,-10.0,0.045278,0.632315,0.648819,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
25,-10.0,0.021272,0.632315,0.61292,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
26,-10.0,0.021272,0.632315,0.61292,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
27,-10.0,0.028656,0.632315,0.576618,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
28,-10.0,0.028656,0.632315,0.576618,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
29,54.721531,0.034348,0.378421,0.537712,-10.0,"0,5",6816.625,-10,cam_feednot_available,5.0
30,54.721531,0.034348,0.378421,0.537712,-10.0,"0,6",6757.350098,-10,cam_feednot_available,6.0
31,54.721531,0.103794,0.999078,0.501149,-10.0,"0,7",6698.075195,-10,cam_feednot_available,7.0
32,54.721531,0.103794,0.999078,0.501149,-10.0,"0,8",6638.799805,-10,cam_feednot_available,8.0
33,54.721531,0.137332,1.0,0.463847,-10.0,"0,9",6579.524902,-10,cam_feednot_available,9.0
34,54.721531,0.137332,1.0,0.463847,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
35,54.721531,0.137442,0.997896,0.424861,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
36,54.721531,0.137442,0.997896,0.424861,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
37,54.721531,0.056787,0.632878,0.389124,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
38,54.721531,0.056787,0.632878,0.389124,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
39,54.721531,0.069345,0.705451,0.35144,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
40,54.721531,0.069345,0.705451,0.35144,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
41,54.721531,0.06162,0.705451,0.316787,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
42,54.721531,0.06162,0.705451,0.316787,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
43,54.721531,0.067295,0.674517,0.283092,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
44,54.721531,0.067295,0.674517,0.283092,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
45,54.721531,0.064306,0.175156,0.248571,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
46,54.721531,0.064306,0.175156,0.248571,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
47,54.721531,0.060438,0.175156,0.217602,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
48,54.721531,0.060438,0.175156,0.217602,-10.0,"0,9",6579.524902,-10,cam_feednot_available,10.0
49,52.703087,0.055504,0.175156,0.186026,-10.0,"0,10",6520.25,-10,cam_feednot_available,10.0
50,52.703087,0.055504,0.175156,0.186026,-10.0,"0,11",6460.975098,-10,cam_feednot_available,11.0
51,52.703087,0.058013,0.175156,0.159238,-10.0,"0,12",6401.700195,-10,cam_feednot_available,12.0
52,52.703087,0.058013,0.175156,0.159238,-10.0,"0,13",6342.424805,-10,cam_feednot_available,13.0
53,52.703087,0.059915,0.175156,0.132094,-10.0,"0,14",6283.149902,-10,cam_feednot_available,14.0
54,52.703087,0.059915,0.175156,0.132094,-10.0,"0,14",6283.149902,-10,cam_feednot_available,14.0
55,52.703087,0.036757,0.314112,0.106811,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
56,52.703087,0.036757,0.314112,0.106811,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
57,52.703087,0.032715,0.996162,0.084878,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
58,52.703087,0.032715,0.996162,0.084878,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
59,52.703087,0.108917,1.0,0.064794,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
60,52.703087,0.108917,1.0,0.064794,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
61,52.703087,0.192964,0.992539,0.047979,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
62,52.703087,0.192964,0.992539,0.047979,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
63,52.703087,0.149804,0.947354,0.033426,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
64,52.703087,0.149804,0.947354,0.033426,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
65,52.703087,0.151091,1.0,0.020998,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
66,52.703087,0.151091,1.0,0.020998,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
67,52.703087,0.147566,0.997793,0.011307,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
68,52.703087,0.147566,0.997793,0.011307,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
69,52.703087,0.121285,0.834613,0.005001,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
70,52.703087,0.121285,0.834613,0.005001,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
71,52.703087,0.093894,0.834613,0.001059,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
72,52.703087,0.093894,0.834613,0.001059,-10.0,"0,14",6283.149902,-10,cam_feednot_available,15.0
73,68.504936,0.081868,0.834613,3.1e-05,-10.0,"1,15",6223.875,-10,cam_feednot_available,15.0
74,68.504936,0.081868,0.834613,3.1e-05,-10.0,"1,16",6164.600098,-10,cam_feednot_available,16.0
75,68.504936,0.077237,0.834613,0.00181,-10.0,"1,17",6105.325195,-10,cam_feednot_available,17.0
76,68.504936,0.077237,0.834613,0.00181,-10.0,"1,17",6105.325195,-10,cam_feednot_available,17.0
77,68.504936,0.081199,0.996541,0.006407,-10.0,"1,18",6046.049805,-10,cam_feednot_available,18.0
78,68.504936,0.081199,0.996541,0.006407,-10.0,"1,19",5986.774902,-10,cam_feednot_available,19.0
79,68.504936,0.126465,0.99888,0.014018,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
80,68.504936,0.126465,0.99888,0.014018,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
81,68.504936,0.200901,1.0,0.024492,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
82,68.504936,0.200901,1.0,0.024492,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
83,68.504936,0.132615,0.473058,0.037451,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
84,68.504936,0.132615,0.473058,0.037451,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
85,68.504936,0.123199,0.473058,0.052947,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
86,68.504936,0.123199,0.473058,0.052947,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
87,68.504936,0.116861,0.473058,0.071059,-10.0,"1,19",5986.774902,-10,cam_feednot_available,20.0
88,35.845509,0.116861,0.473058,0.071059,-10.0,"2,20",5927.5,-10,cam_feednot_available,20.0
89,35.845509,0.119527,0.473058,0.091708,-10.0,"3,21",5868.225098,-10,cam_feednot_available,21.0
90,35.845509,0.119527,0.473058,0.091708,-10.0,"3,22",5808.950195,-10,cam_feednot_available,22.0
91,35.845509,0.079329,0.99592,0.114127,-10.0,"3,23",5749.674805,-10,cam_feednot_available,23.0
92,35.845509,0.079329,0.99592,0.114127,-10.0,"3,24",5690.399902,-10,cam_feednot_available,24.0
93,35.845509,0.192266,0.950046,0.139729,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
94,35.845509,0.192266,0.950046,0.139729,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
95,35.845509,0.17196,0.946222,0.165943,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
96,35.845509,0.17196,0.946222,0.165943,-10.0,"3,24",5690.399902,-10,cam_feednot_available,25.0
