time,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
97,40.56181,0.158777,0.999428,0.161629,-10.0,"6,34",5097.649902,-10,cam_feednot_available,35.0
98,40.56181,0.154932,0.999065,0.190131,-10.0,"6,34",5097.649902,-10,cam_feednot_available,35.0
99,40.56181,0.154932,0.999065,0.190131,-10.0,"6,34",5097.649902,-10,cam_feednot_available,35.0
100,40.56181,0.121219,1.0,0.220152,-10.0,"6,34",5097.649902,-10,cam_feednot_available,35.0
101,40.56181,0.121219,1.0,0.220152,-10.0,"6,34",5097.649902,-10,cam_feednot_available,35.0
102,40.56181,0.097906,1.0,0.25227,-10.0,"6,34",5097.649902,-10,cam_feednot_available,35.0
103,40.56181,0.097906,1.0,0.25227,-10.0,"6,34",5097.649902,-10,cam_feednot_available,35.0
104,53.137001,0.086205,1.0,0.284885,-10.0,"6,35",5038.375,-10,cam_feednot_available,35.0
105,53.137001,0.086205,1.0,0.284885,-10.0,"6,36",4979.100098,-10,cam_feednot_available,36.0
106,53.137001,0.079147,1.0,0.319604,-10.0,"6,37",4919.825195,-10,cam_feednot_available,37.0
107,53.137001,0.079147,1.0,0.319604,-10.0,"6,38",4860.549805,-10,cam_feednot_available,38.0
108,53.137001,0.080786,0.993125,0.355975,-10.0,"6,39",4801.274902,-10,cam_feednot_available,39.0
109,53.137001,0.080786,0.993125,0.355975,-10.0,"6,39",4801.274902,-10,cam_feednot_available,39.0
110,53.137001,0.106625,1.0,0.39275,-10.0,"6,39",4801.274902,-10,cam_feednot_available,40.0
111,53.137001,0.106625,1.0,0.39275,-10.0,"6,39",4801.274902,-10,cam_feednot_available,40.0
112,53.137001,0.198914,0.999445,0.429476,-10.0,"6,39",4801.274902,-10,cam_feednot_available,40.0
113,53.137001,0.198914,0.999445,0.429476,-10.0,"6,39",4801.274902,-10,cam_feednot_available,40.0
114,53.137001,0.131967,0.475105,0.46805,-10.0,"6,39",4801.274902,-10,cam_feednot_available,40.0
115,53.137001,0.131967,0.475105,0.46805,-10.0,"6,39",4801.274902,-10,cam_feednot_available,40.0
116,53.137001,0.116331,0.475105,0.504186,-10.0,"6,39",4801.274902,-10,cam_feednot_available,40.0
117,53.137001,0.116331,0.475105,0.504186,-10.0,"6,39",4801.274902,-10,cam_feednot_available,40.0
118,36.11031,0.113277,0.475105,0.542642,-10.0,"7,40",4742.0,-10,cam_feednot_available,40.0
119,36.11031,0.113277,0.475105,0.542642,-10.0,"7,41",4682.725098,-10,cam_feednot_available,41.0
120,36.11031,0.113443,0.420545,0.579431,-10.0,"7,42",4623.450195,-10,cam_feednot_available,42.0
121,36.11031,0.113443,0.420545,0.579431,-10.0,"7,43",4564.174805,-10,cam_feednot_available,43.0
122,36.11031,0.112228,1.0,0.617842,-10.0,"7,44",4504.899902,-10,cam_feednot_available,44.0
123,36.11031,0.112228,1.0,0.617842,-10.0,"7,44",4504.899902,-10,cam_feednot_available,44.0
124,36.11031,0.221516,0.996464,0.653828,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
125,36.11031,0.221516,0.996464,0.653828,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
126,36.11031,0.161858,0.807031,0.68917,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
127,36.11031,0.161858,0.807031,0.68917,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
128,36.11031,0.109958,0.943343,0.722544,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
129,36.11031,0.109958,0.943343,0.722544,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
130,36.11031,0.105648,0.839557,0.756715,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
131,36.11031,0.105648,0.839557,0.756715,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
132,36.11031,0.133256,1.0,0.788354,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
133,36.11031,0.133256,1.0,0.788354,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
134,36.11031,0.143796,0.7366,0.817429,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
135,36.11031,0.143796,0.7366,0.817429,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
136,36.11031,0.067834,0.160096,0.84641,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
137,36.11031,0.067834,0.160096,0.84641,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
138,36.11031,0.067397,0.160096,0.872146,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
139,36.11031,0.067397,0.160096,0.872146,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
140,36.11031,0.054505,0.160096,0.89591,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
141,36.11031,0.054505,0.160096,0.89591,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
142,36.11031,0.049928,0.160096,0.917347,-10.0,"7,44",4504.899902,-10,cam_feednot_available,45.0
143,64.048203,0.049928,0.160096,0.917347,-10.0,"7,45",4445.625,-10,cam_feednot_available,45.0
144,64.048203,0.062191,1.0,0.937834,-10.0,"7,46",4386.350098,-10,cam_feednot_available,46.0
145,64.048203,0.062191,1.0,0.937834,-10.0,"7,47",4327.075195,-10,cam_feednot_available,47.0
146,64.048203,0.126171,1.0,0.95437,-10.0,"7,48",4267.799805,-10,cam_feednot_available,48.0
147,64.048203,0.126171,1.0,0.95437,-10.0,"7,49",4208.524902,-10,cam_feednot_available,49.0
148,64.048203,0.124951,0.998937,0.968506,-10.0,"7,49",4208.524902,-10,cam_feednot_available,50.0
149,64.048203,0.124951,0.998937,0.968506,-10.0,"7,49",4208.524902,-10,cam_feednot_available,50.0
150,64.048203,0.064679,0.731024,0.980675,-10.0,"7,49",4208.524902,-10,cam_feednot_available,50.0
151,64.048203,0.064679,0.731024,0.980675,-10.0,"7,49",4208.524902,-10,cam_feednot_available,50.0
152,64.048203,0.071563,0.731024,0.98855,-10.0,"7,49",4208.524902,-10,cam_feednot_available,50.0
153,64.048203,0.071563,0.731024,0.98855,-10.0,"7,49",4208.524902,-10,cam_feednot_available,50.0
154,64.048203,0.069402,0.731024,0.99583,-10.0,"7,49",4208.524902,-10,cam_feednot_available,50.0
155,32.976501,0.069402,0.731024,0.99583,-10.0,"7,50",4149.25,-10,cam_feednot_available,50.0
156,32.976501,0.053389,0.524266,0.99928,-10.0,"7,51",4089.975098,-10,cam_feednot_available,51.0
157,32.976501,0.053389,0.524266,0.99928,-10.0,"7,52",4030.699951,-10,cam_feednot_available,52.0
158,32.976501,0.097336,1.0,0.999891,-10.0,"7,53",3971.425049,-10,cam_feednot_available,53.0
159,32.976501,0.097336,1.0,0.999891,-10.0,"7,54",3912.149902,-10,cam_feednot_available,54.0
160,32.976501,0.148457,1.0,0.99768,-10.0,"7,54",3912.149902,-10,cam_feednot_available,55.0
161,32.976501,0.148457,1.0,0.99768,-10.0,"7,54",3912.149902,-10,cam_feednot_available,55.0
162,32.976501,0.122579,0.999416,0.992501,-10.0,"7,54",3912.149902,-10,cam_feednot_available,55.0
163,32.976501,0.122579,0.999416,0.992501,-10.0,"7,54",3912.149902,-10,cam_feednot_available,55.0
164,32.976501,0.134415,0.998027,0.984618,-10.0,"7,54",3912.149902,-10,cam_feednot_available,55.0
165,32.976501,0.134415,0.998027,0.984618,-10.0,"7,54",3912.149902,-10,cam_feednot_available,55.0
166,32.976501,0.188294,0.998632,0.973892,-10.0,"7,54",3912.149902,-10,cam_feednot_available,55.0
167,32.976501,0.188294,0.998632,0.973892,-10.0,"7,54",3912.149902,-10,cam_feednot_available,55.0
168,32.976501,0.206703,0.996195,0.960716,-10.0,"7,54",3912.149902,-10,cam_feednot_available,55.0
169,32.976501,0.206703,0.996195,0.960716,-10.0,"7,54",3912.149902,-10,cam_feednot_available,55.0
170,32.976501,0.151363,0.63461,0.944971,-10.0,"7,54",3912.149902,-10,cam_feednot_available,55.0
171,32.976501,0.151363,0.63461,0.944971,-10.0,"7,54",3912.149902,-10,cam_feednot_available,55.0
172,32.976501,0.113628,0.637984,0.926279,-10.0,"7,54",3912.149902,-10,cam_feednot_available,55.0
173,32.976501,0.113628,0.637984,0.926279,-10.0,"7,54",3912.149902,-10,cam_feednot_available,55.0
174,32.976501,0.095626,0.637984,0.904957,-10.0,"7,54",3912.149902,-10,cam_feednot_available,55.0
175,59.822796,0.095626,0.637984,0.904957,-10.0,"7,55",3852.875,-10,cam_feednot_available,55.0
176,59.822796,0.099743,0.637984,0.882787,-10.0,"7,56",3793.600098,-10,cam_feednot_available,56.0
177,59.822796,0.099743,0.637984,0.882787,-10.0,"7,57",3734.324951,-10,cam_feednot_available,57.0
178,59.822796,0.092631,0.995018,0.856505,-10.0,"7,58",3675.050049,-10,cam_feednot_available,58.0
179,59.822796,0.092631,0.995018,0.856505,-10.0,"7,59",3615.774902,-10,cam_feednot_available,59.0
180,59.822796,0.074307,0.997775,0.828824,-10.0,"7,59",3615.774902,-10,cam_feednot_available,60.0
181,59.822796,0.074307,0.997775,0.828824,-10.0,"7,59",3615.774902,-10,cam_feednot_available,60.0
182,59.822796,0.1375,0.945705,0.79986,-10.0,"7,59",3615.774902,-10,cam_feednot_available,60.0
183,59.822796,0.1375,0.945705,0.79986,-10.0,"7,59",3615.774902,-10,cam_feednot_available,60.0
184,59.822796,0.193208,0.956449,0.769306,-10.0,"7,59",3615.774902,-10,cam_feednot_available,60.0
185,59.822796,0.193208,0.956449,0.769306,-10.0,"7,59",3615.774902,-10,cam_feednot_available,60.0
186,59.822796,0.128458,0.417639,0.735841,-10.0,"7,59",3615.774902,-10,cam_feednot_available,60.0
187,59.822796,0.128458,0.417639,0.735841,-10.0,"7,59",3615.774902,-10,cam_feednot_available,60.0
188,59.822796,0.122721,0.417639,0.703276,-10.0,"7,59",3615.774902,-10,cam_feednot_available,60.0
189,59.822796,0.122721,0.417639,0.703276,-10.0,"7,59",3615.774902,-10,cam_feednot_available,60.0
190,42.097256,0.12079,0.417639,0.667457,-10.0,"7,60",3556.5,-10,cam_feednot_available,60.0
191,42.097256,0.12079,0.417639,0.667457,-10.0,"7,61",3497.225098,-10,cam_feednot_available,61.0
192,42.097256,0.005164,0.72564,0.631596,-10.0,"7,62",3437.949951,-10,cam_feednot_available,62.0
193,42.097256,0.005164,0.72564,0.631596,-10.0,"7,63",3378.675049,-10,cam_feednot_available,63.0
194,42.097256,0.131999,1.0,0.595185,-10.0,"7,64",3319.399902,-10,cam_feednot_available,64.0
195,42.097256,0.131999,1.0,0.595185,-10.0,"7,64",3319.399902,-10,cam_feednot_available,65.0
196,42.097256,0.204319,0.89272,0.557847,-10.0,"7,64",3319.399902,-10,cam_feednot_available,65.0
197,42.097256,0.204319,0.89272,0.557847,-10.0,"7,64",3319.399902,-10,cam_feednot_available,65.0
198,42.097256,0.150903,0.951221,0.518942,-10.0,"7,64",3319.399902,-10,cam_feednot_available,65.0
199,42.097256,0.150903,0.951221,0.518942,-10.0,"7,64",3319.399902,-10,cam_feednot_available,65.0
200,42.097256,0.101805,0.939028,0.481965,-10.0,"7,64",3319.399902,-10,cam_feednot_available,65.0
201,42.097256,0.101805,0.939028,0.481965,-10.0,"7,64",3319.399902,-10,cam_feednot_available,65.0
202,42.097256,0.090922,0.939028,0.444017,-10.0,"7,64",3319.399902,-10,cam_feednot_available,65.0
203,35.178284,0.090922,0.939028,0.444017,-10.0,"7,65",3260.125,-10,cam_feednot_available,65.0
204,35.178284,0.093933,0.939028,0.407606,-10.0,"7,66",3200.850098,-10,cam_feednot_available,66.0
205,35.178284,0.093933,0.939028,0.407606,-10.0,"7,67",3141.574951,-10,cam_feednot_available,67.0
206,35.178284,0.061861,0.874171,0.371222,-10.0,"7,68",3082.300049,-10,cam_feednot_available,68.0
207,35.178284,0.061861,0.874171,0.371222,-10.0,"7,69",3023.024902,-10,cam_feednot_available,69.0
208,35.178284,0.067073,0.999738,0.335253,-10.0,"7,69",3023.024902,-10,cam_feednot_available,70.0
209,35.178284,0.067073,0.999738,0.335253,-10.0,"7,69",3023.024902,-10,cam_feednot_available,70.0
210,20.1971,0.088812,0.999738,0.300151,-10.0,"7,70",2963.75,-10,cam_feednot_available,70.0
211,20.1971,0.088812,0.999738,0.300151,-10.0,"7,71",2904.475098,-10,cam_feednot_available,71.0
212,20.1971,0.076904,0.31729,0.266391,-10.0,"7,72",2845.199951,-10,cam_feednot_available,72.0
213,20.1971,0.076904,0.31729,0.266391,-10.0,"7,73",2785.925049,-10,cam_feednot_available,73.0
214,20.1971,0.10828,1.0,0.234069,-10.0,"8,74",2726.649902,-10,cam_feednot_available,74.0
215,20.1971,0.10828,1.0,0.234069,-10.0,"8,74",2726.649902,-10,cam_feednot_available,75.0
216,20.1971,0.244374,1.0,0.202853,-10.0,"8,74",2726.649902,-10,cam_feednot_available,75.0
217,20.1971,0.244374,1.0,0.202853,-10.0,"8,74",2726.649902,-10,cam_feednot_available,75.0
218,20.1971,0.189742,0.999171,0.173018,-10.0,"8,74",2726.649902,-10,cam_feednot_available,75.0
219,20.1971,0.189742,0.999171,0.173018,-10.0,"8,74",2726.649902,-10,cam_feednot_available,75.0
220,20.1971,0.160226,1.0,0.144822,-10.0,"8,74",2726.649902,-10,cam_feednot_available,75.0
221,20.1971,0.160226,1.0,0.144822,-10.0,"8,74",2726.649902,-10,cam_feednot_available,75.0
222,20.1971,0.14946,1.0,0.119338,-10.0,"8,74",2726.649902,-10,cam_feednot_available,75.0
223,20.1971,0.14946,1.0,0.119338,-10.0,"8,74",2726.649902,-10,cam_feednot_available,75.0
224,20.1971,0.122154,1.0,0.096168,-10.0,"8,74",2726.649902,-10,cam_feednot_available,75.0
225,20.1971,0.122154,1.0,0.096168,-10.0,"8,74",2726.649902,-10,cam_feednot_available,75.0
226,20.1971,0.100469,1.0,0.075143,-10.0,"8,74",2726.649902,-10,cam_feednot_available,75.0
227,20.1971,0.100469,1.0,0.075143,-10.0,"8,74",2726.649902,-10,cam_feednot_available,75.0
228,20.1971,0.094232,1.0,0.056292,-10.0,"8,74",2726.649902,-10,cam_feednot_available,75.0
229,52.353348,0.094232,1.0,0.056292,-10.0,"8,75",2667.375,-10,cam_feednot_available,75.0
230,52.353348,0.100634,1.0,0.040427,-10.0,"8,76",2608.100098,-10,cam_feednot_available,76.0
231,52.353348,0.100634,1.0,0.040427,-10.0,"8,77",2548.824951,-10,cam_feednot_available,77.0
232,52.353348,0.116307,0.72523,0.026774,-10.0,"8,78",2489.550049,-10,cam_feednot_available,78.0
233,52.353348,0.116307,0.72523,0.026774,-10.0,"9,79",2430.274902,-10,cam_feednot_available,79.0
234,52.353348,0.041476,0.994559,0.01604,-10.0,"9,79",2430.274902,-10,cam_feednot_available,80.0
235,52.353348,0.041476,0.994559,0.01604,-10.0,"9,79",2430.274902,-10,cam_feednot_available,80.0
236,52.353348,0.137812,0.993543,0.007853,-10.0,"9,79",2430.274902,-10,cam_feednot_available,80.0
237,52.353348,0.137812,0.993543,0.007853,-10.0,"9,79",2430.274902,-10,cam_feednot_available,80.0
238,52.353348,0.157246,0.736062,0.002764,-10.0,"9,79",2430.274902,-10,cam_feednot_available,80.0
239,52.353348,0.157246,0.736062,0.002764,-10.0,"9,79",2430.274902,-10,cam_feednot_available,80.0
240,52.353348,0.120236,0.736062,0.000234,-10.0,"9,79",2430.274902,-10,cam_feednot_available,80.0
241,52.353348,0.120236,0.736062,0.000234,-10.0,"9,79",2430.274902,-10,cam_feednot_available,80.0
242,35.691124,0.112933,0.736062,0.000565,-10.0,"10,80",2371.0,-10,cam_feednot_available,80.0
243,35.691124,0.112933,0.736062,0.000565,-10.0,"11,81",2311.725098,-10,cam_feednot_available,81.0
244,35.691124,0.111902,0.736062,0.003868,-10.0,"11,82",2252.449951,-10,cam_feednot_available,82.0
245,35.691124,0.111902,0.736062,0.003868,-10.0,"11,83",2193.175049,-10,cam_feednot_available,83.0
246,35.691124,0.089248,1.0,0.009911,-10.0,"11,84",2133.899902,-10,cam_feednot_available,84.0
247,35.691124,0.089248,1.0,0.009911,-10.0,"11,84",2133.899902,-10,cam_feednot_available,85.0
248,35.691124,0.220992,0.999686,0.018597,-10.0,"11,84",2133.899902,-10,cam_feednot_available,85.0
249,35.691124,0.220992,0.999686,0.018597,-10.0,"11,84",2133.899902,-10,cam_feednot_available,85.0
250,35.691124,0.157882,0.737898,0.030105,-10.0,"11,84",2133.899902,-10,cam_feednot_available,85.0
251,35.691124,0.157882,0.737898,0.030105,-10.0,"11,84",2133.899902,-10,cam_feednot_available,85.0
252,35.691124,0.132983,0.892726,0.044575,-10.0,"11,84",2133.899902,-10,cam_feednot_available,85.0
253,35.691124,0.132983,0.892726,0.044575,-10.0,"11,84",2133.899902,-10,cam_feednot_available,85.0
254,32.768005,0.089546,0.892726,0.060831,-10.0,"11,85",2074.625,-10,cam_feednot_available,85.0
255,32.768005,0.089546,0.892726,0.060831,-10.0,"11,86",2015.349976,-10,cam_feednot_available,86.0
256,32.768005,0.099054,0.457675,0.080761,-10.0,"11,87",1956.074951,-10,cam_feednot_available,87.0
257,32.768005,0.099054,0.457675,0.080761,-10.0,"11,88",1896.800049,-10,cam_feednot_available,88.0
258,32.768005,0.030459,1.0,0.101633,-10.0,"11,89",1837.525024,-10,cam_feednot_available,89.0
