time,bt_name,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
1,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
2,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
3,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,0.932106,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
4,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,0.932106,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
5,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,0.912835,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
6,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,0.912835,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
7,frog_aal_arch_baseline.xml,-10.0,-10.0,-10.0,0.890079,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
8,frog_aal_arch_baseline.xml,-10.0,0.127659,-10.0,0.890079,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
9,frog_aal_arch_baseline.xml,-10.0,0.134428,0.812788,0.865919,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
10,frog_aal_arch_baseline.xml,-10.0,0.134428,0.812788,0.865919,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
11,frog_aal_arch_baseline.xml,-10.0,0.16635,0.946846,0.839239,-10.0,"0,1",7053.725098,-10,cam_feednot_available,1.0
12,frog_aal_arch_baseline.xml,-10.0,0.16635,0.946846,0.839239,-10.0,"0,2",6994.450195,-10,cam_feednot_available,2.0
13,frog_aal_arch_baseline.xml,-10.0,0.116413,0.949616,0.810818,-10.0,"0,3",6935.174805,-10,cam_feednot_available,3.0
14,frog_aal_arch_baseline.xml,-10.0,0.116413,0.949616,0.810818,-10.0,"0,4",6875.899902,-10,cam_feednot_available,4.0
15,frog_aal_arch_baseline.xml,-10.0,0.069536,1.0,0.780191,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
16,frog_aal_arch_baseline.xml,-10.0,0.069536,1.0,0.780191,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
17,frog_aal_arch_baseline.xml,-10.0,0.075375,1.0,0.747602,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
18,frog_aal_arch_baseline.xml,-10.0,0.075375,1.0,0.747602,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
19,frog_aal_arch_baseline.xml,-10.0,0.080558,1.0,0.714694,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
20,frog_aal_arch_baseline.xml,-10.0,0.080558,1.0,0.714694,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
21,frog_aal_arch_baseline.xml,-10.0,0.072471,0.566949,0.679378,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
22,frog_aal_arch_baseline.xml,-10.0,0.072471,0.566949,0.679378,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
23,frog_aal_arch_baseline.xml,-10.0,0.064158,0.566949,0.644883,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
24,frog_aal_arch_baseline.xml,-10.0,0.064158,0.566949,0.644883,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
25,frog_aal_arch_baseline.xml,-10.0,0.057331,0.566949,0.608432,-10.0,"0,4",6875.899902,-10,cam_feednot_available,5.0
