time,bt_name,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
1,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
2,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
3,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.938629,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
4,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.938629,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
5,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.920218,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
6,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.920218,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
7,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.898188,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
8,frog_aal_arch_external.xml,-10.0,0.126847,-10.0,0.898188,0.1,-10.0,-10.0,1,/camera/image_noisy,-10.0
9,frog_aal_arch_external.xml,-10.0,0.136905,0.379254,0.873709,0.1,-10.0,-10.0,1,/camera/image_noisy,-10.0
10,frog_aal_arch_external.xml,-10.0,0.136905,0.379254,0.873709,0.1,"0,1",7053.725098,1,/camera/image_noisy,1.0
11,frog_aal_arch_external.xml,-10.0,0.146409,0.383536,0.847587,0.18,"0,2",6994.450195,1,/camera/image_noisy,2.0
12,frog_aal_arch_external.xml,-10.0,0.146409,0.383536,0.847587,0.18,"0,2",6994.450195,1,/camera/image_noisy,2.0
13,frog_aal_arch_external.xml,-10.0,0.12456,0.689952,0.820274,0.18,"0,2",6994.450195,1,/camera/image_noisy,2.0
14,frog_aal_arch_external.xml,-10.0,0.12456,0.689952,0.820274,0.26,"0,2",6994.450195,1,/camera/image_noisy,2.0
15,frog_aal_arch_external.xml,-10.0,0.113915,0.999151,0.791163,0.26,"0,3",6460.975098,3,/camera/image_noisy,3.0
16,frog_aal_arch_external.xml,-10.0,0.113915,0.999151,0.791163,0.26,"0,3",6460.975098,3,/camera/image_noisy,3.0
17,frog_aal_arch_external.xml,-10.0,0.098955,1.0,0.758236,0.18,"0,3",6460.975098,3,/camera/image_noisy,3.0
18,frog_aal_arch_external.xml,-10.0,0.098955,1.0,0.758236,0.18,"0,4",5927.5,3,/camera/image_noisy,4.0
19,frog_aal_arch_external.xml,35.583046,0.056646,1.0,0.725605,0.18,"0,4",5927.5,3,/camera/image_noisy,4.0
20,frog_aal_arch_external.xml,35.583046,0.056646,1.0,0.725605,0.18,"0,4",5927.5,3,/camera/image_noisy,4.0
21,frog_aal_arch_external.xml,35.583046,0.052359,1.0,0.69118,0.26,"0,5",5394.024902,3,/camera/image_noisy,5.0
22,frog_aal_arch_external.xml,35.583046,0.052359,1.0,0.69118,0.26,"0,6",5334.75,1,/camera/image_noisy,6.0
23,frog_aal_arch_external.xml,35.583046,0.062155,1.0,0.655812,0.26,"0,7",5275.475098,1,/camera/image_noisy,7.0
24,frog_aal_arch_external.xml,35.583046,0.062155,1.0,0.655812,0.26,"0,7",5275.475098,1,/camera/image_noisy,7.0
