time,bt_name,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
1,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
2,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.935289,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
3,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.935289,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
4,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.916353,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
5,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.916353,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
6,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.893828,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
7,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.893828,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
8,frog_aal_arch_external.xml,-10.0,0.128415,0.304277,0.870044,0.1,-10.0,-10.0,1,/camera/image_noisy,-10.0
9,frog_aal_arch_external.xml,-10.0,0.128415,0.304277,0.870044,0.1,-10.0,-10.0,1,/camera/image_noisy,-10.0
10,frog_aal_arch_external.xml,-10.0,0.146629,0.383257,0.843574,0.1,"0,1",7053.725098,1,/camera/image_noisy,1.0
11,frog_aal_arch_external.xml,-10.0,0.146629,0.383257,0.843574,0.18,"0,1",7053.725098,1,/camera/image_noisy,1.0
12,frog_aal_arch_external.xml,-10.0,0.134638,0.689595,0.815123,0.18,"0,2",6994.450195,1,/camera/image_noisy,2.0
13,frog_aal_arch_external.xml,-10.0,0.134638,0.689595,0.815123,0.18,"0,2",6994.450195,1,/camera/image_noisy,2.0
14,frog_aal_arch_external.xml,-10.0,0.121746,0.947548,0.785326,0.26,"0,2",6994.450195,1,/camera/image_noisy,2.0
15,frog_aal_arch_external.xml,-10.0,0.121746,0.947548,0.785326,0.26,"0,3",6460.975098,3,/camera/image_noisy,3.0
16,frog_aal_arch_external.xml,-10.0,0.08256,0.947548,0.75375,0.26,"0,3",6460.975098,3,/camera/image_noisy,3.0
17,frog_aal_arch_external.xml,28.563519,0.08256,0.947548,0.75375,0.18,"0,3",6460.975098,3,/camera/image_noisy,3.0
18,frog_aal_arch_external.xml,28.563519,0.08256,0.947548,0.71876,0.18,"0,4",5927.5,3,/camera/image_noisy,4.0
19,frog_aal_arch_external.xml,28.563519,0.08256,0.947548,0.71876,0.18,"0,4",5927.5,3,/camera/image_noisy,4.0
20,frog_aal_arch_external.xml,28.563519,0.08256,0.947548,0.686166,0.18,"0,4",5927.5,3,/camera/image_noisy,4.0
21,frog_aal_arch_external.xml,28.563519,0.08256,0.947548,0.686166,0.18,"0,4",5927.5,3,/camera/image_noisy,4.0
22,frog_aal_arch_external.xml,28.563519,0.083715,0.947548,0.650088,0.26,"0,5",5394.024902,3,/camera/image_noisy,5.0
23,frog_aal_arch_external.xml,28.563519,0.083715,0.947548,0.650088,0.26,"0,6",5334.75,1,/camera/image_noisy,6.0
24,frog_aal_arch_external.xml,28.563519,0.034086,0.895253,0.612422,0.26,"0,7",5275.475098,1,/camera/image_noisy,7.0
25,frog_aal_arch_external.xml,28.563519,0.034086,0.895253,0.612422,0.26,"0,8",5216.200195,1,/camera/image_noisy,8.0
26,frog_aal_arch_external.xml,28.563519,0.070645,0.791073,0.575528,0.26,"0,9",5156.924805,1,/camera/image_noisy,9.0
27,frog_aal_arch_external.xml,28.563519,0.070645,0.791073,0.575528,0.26,"0,9",5156.924805,1,/camera/image_noisy,9.0
28,frog_aal_arch_external.xml,19.542419,0.086921,0.791073,0.538211,0.26,"0,10",5097.649902,1,/camera/image_noisy,10.0
29,frog_aal_arch_external.xml,19.542419,0.086921,0.791073,0.538211,0.26,"0,11",5038.375,1,/camera/image_noisy,11.0
30,frog_aal_arch_external.xml,19.542419,0.079666,0.743844,0.501068,0.26,"0,12",4979.100098,1,/camera/image_noisy,12.0
31,frog_aal_arch_external.xml,19.542419,0.079666,0.743844,0.501068,0.26,"0,13",4919.825195,1,/camera/image_noisy,13.0
32,frog_aal_arch_external.xml,19.542419,0.116117,0.947663,0.463117,0.26,"0,14",4860.549805,1,/camera/image_noisy,14.0
33,frog_aal_arch_external.xml,19.542419,0.116117,0.947663,0.463117,0.26,"0,14",4860.549805,1,/camera/image_noisy,14.0
34,frog_aal_arch_external.xml,19.542419,0.252793,1.0,0.426445,0.26,"0,14",4860.549805,1,/camera/image_noisy,15.0
