time,bt_name,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
1,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
2,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
3,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.933592,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
4,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.933592,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
5,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.91349,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
6,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.91349,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
7,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.891825,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
8,frog_aal_arch_external.xml,-10.0,0.128009,-10.0,0.891825,0.1,-10.0,-10.0,1,/camera/image_noisy,-10.0
9,frog_aal_arch_external.xml,-10.0,0.144719,0.38063,0.866066,0.1,-10.0,-10.0,1,/camera/image_noisy,-10.0
10,frog_aal_arch_external.xml,-10.0,0.144719,0.38063,0.866066,0.1,-10.0,-10.0,1,/camera/image_noisy,-10.0
11,frog_aal_arch_external.xml,-10.0,0.144779,0.690785,0.839583,0.18,-10.0,-10.0,1,/camera/image_noisy,-10.0
12,frog_aal_arch_external.xml,-10.0,0.144779,0.690785,0.839583,0.18,"0,1",7053.725098,1,/camera/image_noisy,1.0
13,frog_aal_arch_external.xml,-10.0,0.126437,0.691559,0.812156,0.18,"0,2",6994.450195,1,/camera/image_noisy,2.0
14,frog_aal_arch_external.xml,-10.0,0.126437,0.691559,0.812156,0.26,"0,2",6994.450195,1,/camera/image_noisy,2.0
15,frog_aal_arch_external.xml,-10.0,0.090803,0.685126,0.781639,0.26,"0,2",6994.450195,1,/camera/image_noisy,2.0
16,frog_aal_arch_external.xml,-10.0,0.090803,0.685126,0.781639,0.26,"0,3",6460.975098,3,/camera/image_noisy,3.0
17,frog_aal_arch_external.xml,-10.0,0.069818,0.694769,0.74918,0.18,"0,3",6460.975098,3,/camera/image_noisy,3.0
18,frog_aal_arch_external.xml,-10.0,0.069818,0.694769,0.74918,0.18,"0,3",6460.975098,3,/camera/image_noisy,3.0
19,frog_aal_arch_external.xml,-10.0,0.046958,0.694769,0.715368,0.18,"0,3",6460.975098,3,/camera/image_noisy,3.0
20,frog_aal_arch_external.xml,34.492577,0.046958,0.694769,0.715368,0.26,"0,4",5927.5,3,/camera/image_noisy,4.0
21,frog_aal_arch_external.xml,34.492577,0.046958,0.694769,0.682027,0.26,"0,4",5927.5,3,/camera/image_noisy,4.0
22,frog_aal_arch_external.xml,34.492577,0.046958,0.694769,0.682027,0.26,"0,4",5927.5,3,/camera/image_noisy,4.0
23,frog_aal_arch_external.xml,34.492577,0.044026,0.694769,0.646243,0.1,"0,5",5394.024902,3,/camera/image_noisy,5.0
24,frog_aal_arch_external.xml,34.492577,0.044026,0.694769,0.646243,0.1,"0,6",5334.75,1,/camera/image_noisy,6.0
