time,bt_name,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
1,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
2,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.935281,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
3,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.935281,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
4,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.915025,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
5,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.915025,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
6,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.89315,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
7,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.89315,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
8,frog_aal_arch_external.xml,-10.0,0.138587,0.381407,0.869612,0.1,-10.0,-10.0,1,/camera/image_noisy,-10.0
9,frog_aal_arch_external.xml,-10.0,0.138587,0.381407,0.869612,0.1,-10.0,-10.0,1,/camera/image_noisy,-10.0
10,frog_aal_arch_external.xml,-10.0,0.139752,0.383008,0.842654,0.1,"0,1",7053.725098,1,/camera/image_noisy,1.0
11,frog_aal_arch_external.xml,-10.0,0.139752,0.383008,0.842654,0.18,"0,2",6994.450195,1,/camera/image_noisy,2.0
12,frog_aal_arch_external.xml,-10.0,0.126464,0.69041,0.814655,0.18,"0,2",6994.450195,1,/camera/image_noisy,2.0
13,frog_aal_arch_external.xml,-10.0,0.126464,0.69041,0.814655,0.18,"0,2",6994.450195,1,/camera/image_noisy,2.0
14,frog_aal_arch_external.xml,-10.0,0.115253,1.0,0.783253,0.26,"0,2",6994.450195,1,/camera/image_noisy,2.0
15,frog_aal_arch_external.xml,-10.0,0.115253,1.0,0.783253,0.26,"0,3",6460.975098,3,/camera/image_noisy,3.0
16,frog_aal_arch_external.xml,-10.0,0.079829,1.0,0.751447,0.26,"0,3",6460.975098,3,/camera/image_noisy,3.0
17,frog_aal_arch_external.xml,28.967249,0.079829,1.0,0.751447,0.18,"0,3",6460.975098,3,/camera/image_noisy,3.0
18,frog_aal_arch_external.xml,28.967249,0.079829,1.0,0.718408,0.18,"0,4",5927.5,3,/camera/image_noisy,4.0
19,frog_aal_arch_external.xml,28.967249,0.079829,1.0,0.718408,0.18,"0,4",5927.5,3,/camera/image_noisy,4.0
20,frog_aal_arch_external.xml,28.967249,0.079829,1.0,0.684476,0.18,"0,4",5927.5,3,/camera/image_noisy,4.0
21,frog_aal_arch_external.xml,28.967249,0.085371,1.0,0.684476,0.26,"0,5",5394.024902,3,/camera/image_noisy,5.0
22,frog_aal_arch_external.xml,28.967249,0.086413,1.0,0.648189,0.26,"0,5",5394.024902,3,/camera/image_noisy,5.0
23,frog_aal_arch_external.xml,28.967249,0.086413,1.0,0.648189,0.26,"0,6",5334.75,1,/camera/image_noisy,6.0
24,frog_aal_arch_external.xml,28.967249,0.039335,0.999452,0.612063,0.26,"0,7",5275.475098,1,/camera/image_noisy,7.0
25,frog_aal_arch_external.xml,28.967249,0.039335,0.999452,0.612063,0.26,"0,8",5216.200195,1,/camera/image_noisy,8.0
26,frog_aal_arch_external.xml,28.967249,0.069852,0.737416,0.576272,0.26,"0,9",5156.924805,1,/camera/image_noisy,9.0
27,frog_aal_arch_external.xml,28.967249,0.069852,0.737416,0.576272,0.26,"0,9",5156.924805,1,/camera/image_noisy,10.0
28,frog_aal_arch_external.xml,19.732283,0.081047,0.737416,0.53782,0.26,"0,10",5097.649902,1,/camera/image_noisy,10.0
29,frog_aal_arch_external.xml,19.732283,0.081047,0.737416,0.53782,0.26,"0,11",5038.375,1,/camera/image_noisy,11.0
30,frog_aal_arch_external.xml,19.732283,0.094068,0.899266,0.500687,0.26,"0,12",4979.100098,1,/camera/image_noisy,12.0
31,frog_aal_arch_external.xml,19.732283,0.094068,0.899266,0.500687,0.26,"0,13",4919.825195,1,/camera/image_noisy,13.0
32,frog_aal_arch_external.xml,19.732283,0.140498,0.997383,0.462811,0.26,"0,13",4919.825195,1,/camera/image_noisy,13.0
33,frog_aal_arch_external.xml,19.732283,0.140498,0.997383,0.462811,0.26,"0,14",4860.549805,1,/camera/image_noisy,14.0
34,frog_aal_arch_external.xml,19.732283,0.243886,0.946488,0.424473,0.26,"0,14",4860.549805,1,/camera/image_noisy,15.0
35,frog_aal_arch_external.xml,19.732283,0.243886,0.946488,0.424473,0.26,"0,14",4860.549805,1,/camera/image_noisy,15.0
36,frog_aal_arch_external.xml,19.732283,0.180664,0.387624,0.388323,0.1,"0,14",4860.549805,1,/camera/image_noisy,15.0
37,frog_aal_arch_external.xml,19.732283,0.180664,0.387624,0.388323,0.1,"0,14",4860.549805,1,/camera/image_noisy,15.0
38,frog_aal_arch_external.xml,19.732283,0.156989,0.382901,0.352574,0.1,"0,14",4860.549805,1,/camera/image_noisy,15.0
39,frog_aal_arch_external.xml,19.732283,0.156989,0.382901,0.352574,0.1,"0,14",4860.549805,1,/camera/image_noisy,15.0
40,frog_aal_arch_external.xml,19.732283,0.154304,0.38285,0.31526,0.1,"0,14",4860.549805,1,/camera/image_noisy,15.0
41,frog_aal_arch_external.xml,19.732283,0.154304,0.38285,0.31526,0.1,"0,14",4860.549805,1,/camera/image_noisy,15.0
42,frog_aal_arch_external.xml,19.732283,0.146147,0.694932,0.282273,0.18,"0,14",4860.549805,1,/camera/image_noisy,15.0
43,frog_aal_arch_external.xml,19.732283,0.146147,0.694932,0.282273,0.18,"0,14",4860.549805,1,/camera/image_noisy,15.0
44,frog_aal_arch_external.xml,19.732283,0.127119,0.713646,0.248564,0.18,"0,14",4860.549805,1,/camera/image_noisy,15.0
45,frog_aal_arch_external.xml,19.732283,0.127119,0.713646,0.248564,0.26,"0,14",4860.549805,1,/camera/image_noisy,15.0
46,frog_aal_arch_external.xml,19.732283,0.087086,0.665262,0.216441,0.26,"0,14",4860.549805,1,/camera/image_noisy,15.0
47,frog_aal_arch_external.xml,19.732283,0.087086,0.665262,0.216441,0.26,"0,14",4860.549805,1,/camera/image_noisy,15.0
48,frog_aal_arch_external.xml,19.732283,0.076946,0.665262,0.186545,0.1,"0,14",4860.549805,1,/camera/image_noisy,15.0
49,frog_aal_arch_external.xml,19.732283,0.076946,0.665262,0.186545,0.1,"0,14",4860.549805,1,/camera/image_noisy,15.0
50,frog_aal_arch_external.xml,57.760277,0.069702,0.665262,0.158247,0.1,"0,15",4801.274902,1,/camera/image_noisy,15.0
51,frog_aal_arch_external.xml,57.760277,0.069702,0.665262,0.158247,0.1,"0,16",4742.0,1,/camera/image_noisy,16.0
52,frog_aal_arch_external.xml,57.760277,0.083317,0.387176,0.131903,0.1,"0,17",4682.725098,1,/camera/image_noisy,17.0
53,frog_aal_arch_external.xml,57.760277,0.083317,0.387176,0.131903,0.1,"0,18",4623.450195,1,/camera/image_noisy,18.0
54,frog_aal_arch_external.xml,57.760277,0.1145,0.950057,0.107506,0.26,"0,19",4564.174805,1,/camera/image_noisy,19.0
55,frog_aal_arch_external.xml,57.760277,0.1145,0.950057,0.107506,0.26,"0,19",4564.174805,1,/camera/image_noisy,19.0
56,frog_aal_arch_external.xml,57.760277,0.171717,1.0,0.084687,0.26,"0,19",4564.174805,1,/camera/image_noisy,20.0
57,frog_aal_arch_external.xml,57.760277,0.171717,1.0,0.084687,0.18,"0,19",4564.174805,1,/camera/image_noisy,20.0
58,frog_aal_arch_external.xml,57.760277,0.206452,0.691773,0.065512,0.18,"0,19",4564.174805,1,/camera/image_noisy,20.0
59,frog_aal_arch_external.xml,57.760277,0.206452,0.691773,0.065512,0.18,"0,19",4564.174805,1,/camera/image_noisy,20.0
60,frog_aal_arch_external.xml,57.760277,0.132254,0.3822,0.047418,0.1,"0,19",4564.174805,1,/camera/image_noisy,20.0
61,frog_aal_arch_external.xml,57.760277,0.132254,0.3822,0.047418,0.1,"0,19",4564.174805,1,/camera/image_noisy,20.0
62,frog_aal_arch_external.xml,57.760277,0.083391,0.3822,0.033046,0.1,"0,19",4564.174805,1,/camera/image_noisy,20.0
63,frog_aal_arch_external.xml,57.760277,0.083391,0.3822,0.033046,0.26,"0,19",4564.174805,1,/camera/image_noisy,20.0
64,frog_aal_arch_external.xml,57.760277,0.086084,0.3822,0.021061,0.26,"0,19",4564.174805,1,/camera/image_noisy,20.0
65,frog_aal_arch_external.xml,57.760277,0.086084,0.3822,0.021061,0.26,"0,19",4564.174805,1,/camera/image_noisy,20.0
66,frog_aal_arch_external.xml,39.242287,0.082171,0.3822,0.011493,0.1,"1,20",4504.899902,1,/camera/image_noisy,20.0
67,frog_aal_arch_external.xml,39.242287,0.082171,0.3822,0.011493,0.1,"1,20",4504.899902,1,/camera/image_noisy,20.0
68,frog_aal_arch_external.xml,39.242287,0.064284,0.379997,0.00491,0.1,"2,21",4445.625,1,/camera/image_noisy,21.0
69,frog_aal_arch_external.xml,39.242287,0.064284,0.379997,0.00491,0.26,"2,22",4386.350098,1,/camera/image_noisy,22.0
70,frog_aal_arch_external.xml,39.242287,0.105497,0.996403,0.001058,0.26,"2,23",4327.075195,1,/camera/image_noisy,23.0
71,frog_aal_arch_external.xml,39.242287,0.105497,0.996403,0.001058,0.26,"2,24",4267.799805,1,/camera/image_noisy,24.0
72,frog_aal_arch_external.xml,39.242287,0.231558,0.693999,3.1e-05,0.18,"2,24",4267.799805,1,/camera/image_noisy,25.0
73,frog_aal_arch_external.xml,39.242287,0.231558,0.693999,3.1e-05,0.18,"2,24",4267.799805,1,/camera/image_noisy,25.0
74,frog_aal_arch_external.xml,39.242287,0.178471,0.692537,0.001951,0.18,"2,24",4267.799805,1,/camera/image_noisy,25.0
75,frog_aal_arch_external.xml,39.242287,0.178471,0.692537,0.001951,0.26,"2,24",4267.799805,1,/camera/image_noisy,25.0
76,frog_aal_arch_external.xml,39.242287,0.140289,0.951693,0.006563,0.26,"2,24",4267.799805,1,/camera/image_noisy,25.0
77,frog_aal_arch_external.xml,39.242287,0.140289,0.951693,0.006563,0.26,"2,24",4267.799805,1,/camera/image_noisy,25.0
78,frog_aal_arch_external.xml,39.242287,0.086738,0.390394,0.013962,0.1,"2,24",4267.799805,1,/camera/image_noisy,25.0
79,frog_aal_arch_external.xml,39.242287,0.086738,0.390394,0.013962,0.1,"2,24",4267.799805,1,/camera/image_noisy,25.0
80,frog_aal_arch_external.xml,37.636608,0.082411,0.390394,0.024281,0.1,"2,25",4208.524902,1,/camera/image_noisy,25.0
81,frog_aal_arch_external.xml,37.636608,0.082411,0.390394,0.024281,0.1,"2,26",4149.25,1,/camera/image_noisy,26.0
82,frog_aal_arch_external.xml,37.636608,0.062959,0.381805,0.037764,0.1,"2,27",4089.975098,1,/camera/image_noisy,27.0
83,frog_aal_arch_external.xml,37.636608,0.062959,0.381805,0.037764,0.1,"2,28",4030.699951,1,/camera/image_noisy,28.0
84,frog_aal_arch_external.xml,37.636608,0.034613,0.999018,0.052956,0.26,"2,29",3971.425049,1,/camera/image_noisy,29.0
85,frog_aal_arch_external.xml,37.636608,0.034613,0.999018,0.052956,0.26,"2,29",3971.425049,1,/camera/image_noisy,30.0
86,frog_aal_arch_external.xml,37.636608,0.072671,0.453342,0.070509,0.26,"2,29",3971.425049,1,/camera/image_noisy,30.0
87,frog_aal_arch_external.xml,37.636608,0.072671,0.453342,0.070509,0.1,"2,29",3971.425049,1,/camera/image_noisy,30.0
88,frog_aal_arch_external.xml,20.000311,0.081379,0.453342,0.091941,0.1,"2,30",3912.149902,1,/camera/image_noisy,30.0
89,frog_aal_arch_external.xml,20.000311,0.081379,0.453342,0.091941,0.1,"2,31",3852.875,1,/camera/image_noisy,31.0
90,frog_aal_arch_external.xml,20.000311,0.09555,0.690028,0.115085,0.18,"2,32",3793.600098,1,/camera/image_noisy,32.0
91,frog_aal_arch_external.xml,20.000311,0.09555,0.690028,0.115085,0.18,"2,33",3734.324951,1,/camera/image_noisy,33.0
92,frog_aal_arch_external.xml,20.000311,0.12442,0.691859,0.140294,0.18,"3,34",3675.050049,1,/camera/image_noisy,34.0
93,frog_aal_arch_external.xml,20.000311,0.12442,0.691859,0.140294,0.26,"3,34",3675.050049,1,/camera/image_noisy,35.0
94,frog_aal_arch_external.xml,20.000311,0.248236,0.998763,0.166209,0.26,"3,34",3675.050049,1,/camera/image_noisy,35.0
95,frog_aal_arch_external.xml,20.000311,0.248236,0.998763,0.166209,0.26,"3,34",3675.050049,1,/camera/image_noisy,35.0
96,frog_aal_arch_external.xml,20.000311,0.173487,0.691088,0.195596,0.18,"3,34",3675.050049,1,/camera/image_noisy,35.0
97,frog_aal_arch_external.xml,20.000311,0.173487,0.691088,0.195596,0.18,"3,34",3675.050049,1,/camera/image_noisy,35.0
98,frog_aal_arch_external.xml,20.000311,0.155952,0.690972,0.22623,0.18,"3,34",3675.050049,1,/camera/image_noisy,35.0
99,frog_aal_arch_external.xml,20.000311,0.155952,0.690972,0.22623,0.1,"3,34",3675.050049,1,/camera/image_noisy,35.0
100,frog_aal_arch_external.xml,20.000311,0.151728,0.384926,0.258793,0.1,"3,34",3675.050049,1,/camera/image_noisy,35.0
101,frog_aal_arch_external.xml,20.000311,0.151728,0.384926,0.258793,0.1,"3,34",3675.050049,1,/camera/image_noisy,35.0
102,frog_aal_arch_external.xml,20.000311,0.144589,0.386801,0.293076,0.1,"3,34",3675.050049,1,/camera/image_noisy,35.0
103,frog_aal_arch_external.xml,20.000311,0.144589,0.386801,0.293076,0.1,"3,34",3675.050049,1,/camera/image_noisy,35.0
104,frog_aal_arch_external.xml,20.000311,0.13045,0.383705,0.32818,0.1,"3,34",3675.050049,1,/camera/image_noisy,35.0
105,frog_aal_arch_external.xml,20.000311,0.13045,0.383705,0.32818,0.1,"3,34",3675.050049,1,/camera/image_noisy,35.0
106,frog_aal_arch_external.xml,20.000311,0.106388,0.382403,0.363651,0.1,"3,34",3675.050049,1,/camera/image_noisy,35.0
107,frog_aal_arch_external.xml,20.000311,0.106388,0.382403,0.363651,0.1,"3,34",3675.050049,1,/camera/image_noisy,35.0
108,frog_aal_arch_external.xml,20.000311,0.070804,0.692134,0.399513,0.26,"3,34",3675.050049,1,/camera/image_noisy,35.0
109,frog_aal_arch_external.xml,20.000311,0.070804,0.692134,0.399513,0.26,"3,34",3675.050049,1,/camera/image_noisy,35.0
110,frog_aal_arch_external.xml,20.000311,0.058128,0.692134,0.437805,0.26,"3,34",3675.050049,1,/camera/image_noisy,35.0
111,frog_aal_arch_external.xml,60.981079,0.058128,0.692134,0.437805,0.1,"4,35",3615.774902,1,/camera/image_noisy,35.0
112,frog_aal_arch_external.xml,60.981079,0.047409,0.692134,0.473604,0.1,"4,36",3556.5,1,/camera/image_noisy,36.0
113,frog_aal_arch_external.xml,60.981079,0.047409,0.692134,0.473604,0.1,"4,37",3497.225098,1,/camera/image_noisy,37.0
114,frog_aal_arch_external.xml,60.981079,0.085481,0.388383,0.51244,0.1,"4,38",3437.949951,1,/camera/image_noisy,38.0
115,frog_aal_arch_external.xml,60.981079,0.085481,0.388383,0.51244,0.1,"4,39",3378.675049,1,/camera/image_noisy,39.0
116,frog_aal_arch_external.xml,60.981079,0.112823,0.379395,0.550652,0.1,"4,39",3378.675049,1,/camera/image_noisy,40.0
117,frog_aal_arch_external.xml,60.981079,0.112823,0.379395,0.550652,0.18,"4,39",3378.675049,1,/camera/image_noisy,40.0
118,frog_aal_arch_external.xml,60.981079,0.127689,0.692001,0.588199,0.18,"4,39",3378.675049,1,/camera/image_noisy,40.0
119,frog_aal_arch_external.xml,60.981079,0.127689,0.692001,0.588199,0.18,"4,39",3378.675049,1,/camera/image_noisy,40.0
120,frog_aal_arch_external.xml,60.981079,0.166936,0.384264,0.623342,0.1,"4,39",3378.675049,1,/camera/image_noisy,40.0
121,frog_aal_arch_external.xml,60.981079,0.166936,0.384264,0.623342,0.1,"4,39",3378.675049,1,/camera/image_noisy,40.0
