time,bt_name,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
1,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
2,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.934068,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
3,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.934068,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
4,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.914734,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
5,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.914734,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
6,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.893063,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
7,frog_aal_arch_external.xml,-10.0,-10.0,-10.0,0.893063,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
8,frog_aal_arch_external.xml,-10.0,0.129422,0.267459,0.868039,0.1,-10.0,-10.0,1,/camera/image_noisy,-10.0
9,frog_aal_arch_external.xml,-10.0,0.129422,0.267459,0.868039,0.1,-10.0,-10.0,1,/camera/image_noisy,-10.0
10,frog_aal_arch_external.xml,-10.0,0.149324,0.382173,0.841395,0.1,"0,1",7053.725098,1,/camera/image_noisy,1.0
11,frog_aal_arch_external.xml,-10.0,0.149324,0.382173,0.841395,0.18,"0,2",6994.450195,1,/camera/image_noisy,2.0
12,frog_aal_arch_external.xml,-10.0,0.127194,0.690978,0.813541,0.18,"0,2",6994.450195,1,/camera/image_noisy,2.0
13,frog_aal_arch_external.xml,-10.0,0.127194,0.690978,0.813541,0.18,"0,2",6994.450195,1,/camera/image_noisy,2.0
14,frog_aal_arch_external.xml,-10.0,0.119408,0.947904,0.783368,0.26,"0,2",6994.450195,1,/camera/image_noisy,2.0
15,frog_aal_arch_external.xml,-10.0,0.119408,0.947904,0.783368,0.26,"0,3",6460.975098,3,/camera/image_noisy,3.0
16,frog_aal_arch_external.xml,28.46401,0.085343,0.947904,0.751278,0.26,"0,3",6460.975098,3,/camera/image_noisy,3.0
17,frog_aal_arch_external.xml,28.46401,0.085343,0.947904,0.751278,0.26,"0,3",6460.975098,3,/camera/image_noisy,3.0
18,frog_aal_arch_external.xml,28.46401,0.085343,0.947904,0.718203,0.26,"0,4",5927.5,3,/camera/image_noisy,4.0
19,frog_aal_arch_external.xml,28.46401,0.085343,0.947904,0.718203,0.26,"0,4",5927.5,3,/camera/image_noisy,4.0
20,frog_aal_arch_external.xml,28.46401,0.085343,0.947904,0.683333,0.26,"0,4",5927.5,3,/camera/image_noisy,4.0
21,frog_aal_arch_external.xml,28.46401,0.089821,0.947904,0.683333,0.18,"0,5",5394.024902,3,/camera/image_noisy,5.0
22,frog_aal_arch_external.xml,28.46401,0.090133,0.947904,0.647596,0.18,"0,5",5394.024902,3,/camera/image_noisy,5.0
23,frog_aal_arch_external.xml,28.46401,0.090133,0.947904,0.647596,0.18,"0,6",5334.75,1,/camera/image_noisy,6.0
24,frog_aal_arch_external.xml,28.46401,0.051576,0.830798,0.612301,0.26,"0,7",5275.475098,1,/camera/image_noisy,7.0
25,frog_aal_arch_external.xml,28.46401,0.051576,0.830798,0.612301,0.26,"0,8",5216.200195,1,/camera/image_noisy,8.0
26,frog_aal_arch_external.xml,28.46401,0.066736,0.876723,0.575008,0.26,"0,9",5156.924805,1,/camera/image_noisy,9.0
27,frog_aal_arch_external.xml,28.46401,0.066736,0.876723,0.575008,0.18,"0,9",5156.924805,1,/camera/image_noisy,10.0
28,frog_aal_arch_external.xml,23.383362,0.080638,0.876723,0.538201,0.18,"0,10",5097.649902,1,/camera/image_noisy,10.0
29,frog_aal_arch_external.xml,23.383362,0.080638,0.876723,0.538201,0.18,"0,10",5097.649902,1,/camera/image_noisy,10.0
30,frog_aal_arch_external.xml,23.383362,0.06834,0.331458,0.49943,0.26,"0,11",5038.375,1,/camera/image_noisy,11.0
31,frog_aal_arch_external.xml,23.383362,0.06834,0.331458,0.49943,0.26,"0,12",4979.100098,1,/camera/image_noisy,12.0
32,frog_aal_arch_external.xml,23.383362,0.098668,0.943373,0.461031,0.26,"0,13",4919.825195,1,/camera/image_noisy,13.0
33,frog_aal_arch_external.xml,23.383362,0.098668,0.943373,0.461031,0.26,"0,14",4860.549805,1,/camera/image_noisy,14.0
34,frog_aal_arch_external.xml,23.383362,0.23397,0.999295,0.42467,0.26,"0,14",4860.549805,1,/camera/image_noisy,15.0
35,frog_aal_arch_external.xml,23.383362,0.23397,0.999295,0.42467,0.26,"0,14",4860.549805,1,/camera/image_noisy,15.0
36,frog_aal_arch_external.xml,23.383362,0.181755,0.692077,0.386437,0.18,"0,14",4860.549805,1,/camera/image_noisy,15.0
37,frog_aal_arch_external.xml,23.383362,0.181755,0.692077,0.386437,0.18,"0,14",4860.549805,1,/camera/image_noisy,15.0
38,frog_aal_arch_external.xml,23.383362,0.149539,0.691776,0.350409,0.18,"0,14",4860.549805,1,/camera/image_noisy,15.0
39,frog_aal_arch_external.xml,23.383362,0.149539,0.691776,0.350409,0.26,"0,14",4860.549805,1,/camera/image_noisy,15.0
40,frog_aal_arch_external.xml,23.383362,0.144846,1.0,0.315703,0.26,"0,14",4860.549805,1,/camera/image_noisy,15.0
41,frog_aal_arch_external.xml,23.383362,0.144846,1.0,0.315703,0.26,"0,14",4860.549805,1,/camera/image_noisy,15.0
42,frog_aal_arch_external.xml,23.383362,0.134478,0.690458,0.281997,0.18,"0,14",4860.549805,1,/camera/image_noisy,15.0
43,frog_aal_arch_external.xml,23.383362,0.134478,0.690458,0.281997,0.18,"0,14",4860.549805,1,/camera/image_noisy,15.0
44,frog_aal_arch_external.xml,23.383362,0.112552,0.686677,0.246959,0.18,"0,14",4860.549805,1,/camera/image_noisy,15.0
45,frog_aal_arch_external.xml,23.383362,0.112552,0.686677,0.246959,0.26,"0,14",4860.549805,1,/camera/image_noisy,15.0
46,frog_aal_arch_external.xml,23.383362,0.091595,0.686677,0.215673,0.26,"0,14",4860.549805,1,/camera/image_noisy,15.0
47,frog_aal_arch_external.xml,50.390072,0.091595,0.686677,0.215673,0.26,"0,15",4801.274902,1,/camera/image_noisy,15.0
48,frog_aal_arch_external.xml,50.390072,0.086429,0.686677,0.185177,0.1,"0,16",4742.0,1,/camera/image_noisy,16.0
49,frog_aal_arch_external.xml,50.390072,0.086429,0.686677,0.185177,0.1,"0,16",4742.0,1,/camera/image_noisy,16.0
50,frog_aal_arch_external.xml,50.390072,0.085306,0.380055,0.156871,0.1,"0,17",4682.725098,1,/camera/image_noisy,17.0
51,frog_aal_arch_external.xml,50.390072,0.085306,0.380055,0.156871,0.26,"0,18",4623.450195,1,/camera/image_noisy,18.0
52,frog_aal_arch_external.xml,50.390072,0.098945,0.949168,0.13156,0.26,"0,19",4564.174805,1,/camera/image_noisy,19.0
53,frog_aal_arch_external.xml,50.390072,0.098945,0.949168,0.13156,0.26,"0,19",4564.174805,1,/camera/image_noisy,20.0
54,frog_aal_arch_external.xml,50.390072,0.164754,0.385017,0.106508,0.1,"0,19",4564.174805,1,/camera/image_noisy,20.0
55,frog_aal_arch_external.xml,50.390072,0.164754,0.385017,0.106508,0.1,"0,19",4564.174805,1,/camera/image_noisy,20.0
56,frog_aal_arch_external.xml,50.390072,0.192675,0.384979,0.083969,0.1,"0,19",4564.174805,1,/camera/image_noisy,20.0
57,frog_aal_arch_external.xml,50.390072,0.192675,0.384979,0.083969,0.18,"0,19",4564.174805,1,/camera/image_noisy,20.0
58,frog_aal_arch_external.xml,50.390072,0.19266,0.69211,0.06452,0.18,"0,19",4564.174805,1,/camera/image_noisy,20.0
59,frog_aal_arch_external.xml,50.390072,0.19266,0.69211,0.06452,0.18,"0,19",4564.174805,1,/camera/image_noisy,20.0
60,frog_aal_arch_external.xml,50.390072,0.105461,0.36573,0.047059,0.1,"0,19",4564.174805,1,/camera/image_noisy,20.0
61,frog_aal_arch_external.xml,50.390072,0.105461,0.36573,0.047059,0.1,"0,19",4564.174805,1,/camera/image_noisy,20.0
62,frog_aal_arch_external.xml,50.390072,0.099904,0.245096,0.032363,0.1,"0,19",4564.174805,1,/camera/image_noisy,20.0
63,frog_aal_arch_external.xml,50.390072,0.099904,0.245096,0.032363,0.26,"0,19",4564.174805,1,/camera/image_noisy,20.0
64,frog_aal_arch_external.xml,50.390072,0.051439,0.121136,0.020434,0.26,"0,19",4564.174805,1,/camera/image_noisy,20.0
65,frog_aal_arch_external.xml,50.390072,0.051439,0.121136,0.020434,0.26,"0,19",4564.174805,1,/camera/image_noisy,20.0
66,frog_aal_arch_external.xml,50.390072,0.057744,0.121136,0.011207,0.18,"0,19",4564.174805,1,/camera/image_noisy,20.0
67,frog_aal_arch_external.xml,50.390072,0.057744,0.121136,0.011207,0.18,"0,19",4564.174805,1,/camera/image_noisy,20.0
68,frog_aal_arch_external.xml,50.126488,0.057478,0.121136,0.004798,0.18,"1,20",4504.899902,1,/camera/image_noisy,20.0
69,frog_aal_arch_external.xml,50.126488,0.057478,0.121136,0.004798,0.1,"2,21",4445.625,1,/camera/image_noisy,21.0
70,frog_aal_arch_external.xml,50.126488,0.051257,0.626332,0.000965,0.1,"2,22",4386.350098,1,/camera/image_noisy,22.0
71,frog_aal_arch_external.xml,50.126488,0.051257,0.626332,0.000965,0.1,"2,23",4327.075195,1,/camera/image_noisy,23.0
72,frog_aal_arch_external.xml,50.126488,0.038518,0.97967,4.9e-05,0.26,"2,23",4327.075195,1,/camera/image_noisy,23.0
73,frog_aal_arch_external.xml,50.126488,0.038518,0.97967,4.9e-05,0.26,"2,24",4267.799805,1,/camera/image_noisy,24.0
74,frog_aal_arch_external.xml,50.126488,0.170841,0.94774,0.002051,0.26,"2,24",4267.799805,1,/camera/image_noisy,25.0
75,frog_aal_arch_external.xml,50.126488,0.170841,0.94774,0.002051,0.26,"2,24",4267.799805,1,/camera/image_noisy,25.0
76,frog_aal_arch_external.xml,50.126488,0.173848,0.94824,0.006706,0.26,"2,24",4267.799805,1,/camera/image_noisy,25.0
77,frog_aal_arch_external.xml,50.126488,0.173848,0.94824,0.006706,0.26,"2,24",4267.799805,1,/camera/image_noisy,25.0
78,frog_aal_arch_external.xml,50.126488,0.130327,0.690879,0.01419,0.18,"2,24",4267.799805,1,/camera/image_noisy,25.0
79,frog_aal_arch_external.xml,50.126488,0.130327,0.690879,0.01419,0.18,"2,24",4267.799805,1,/camera/image_noisy,25.0
80,frog_aal_arch_external.xml,50.126488,0.108835,0.692774,0.024406,0.18,"2,24",4267.799805,1,/camera/image_noisy,25.0
81,frog_aal_arch_external.xml,50.126488,0.108835,0.692774,0.024406,0.1,"2,24",4267.799805,1,/camera/image_noisy,25.0
82,frog_aal_arch_external.xml,36.130959,0.084995,0.692774,0.037562,0.1,"2,25",4208.524902,1,/camera/image_noisy,25.0
83,frog_aal_arch_external.xml,36.130959,0.084995,0.692774,0.037562,0.1,"2,26",4149.25,1,/camera/image_noisy,26.0
84,frog_aal_arch_external.xml,36.130959,0.093277,0.320033,0.052816,0.26,"2,27",4089.975098,1,/camera/image_noisy,27.0
85,frog_aal_arch_external.xml,36.130959,0.093277,0.320033,0.052816,0.26,"2,28",4030.699951,1,/camera/image_noisy,28.0
86,frog_aal_arch_external.xml,36.130959,0.032711,0.946791,0.071875,0.26,"2,29",3971.425049,1,/camera/image_noisy,29.0
87,frog_aal_arch_external.xml,36.130959,0.032711,0.946791,0.071875,0.18,"2,29",3971.425049,1,/camera/image_noisy,30.0
88,frog_aal_arch_external.xml,36.130959,0.068584,0.692308,0.091914,0.18,"2,29",3971.425049,1,/camera/image_noisy,30.0
89,frog_aal_arch_external.xml,36.130959,0.068584,0.692308,0.091914,0.18,"2,29",3971.425049,1,/camera/image_noisy,30.0
90,frog_aal_arch_external.xml,24.082695,0.074546,0.692308,0.115095,0.1,"2,30",3912.149902,1,/camera/image_noisy,30.0
91,frog_aal_arch_external.xml,24.082695,0.074546,0.692308,0.115095,0.1,"2,31",3852.875,1,/camera/image_noisy,31.0
92,frog_aal_arch_external.xml,24.082695,0.067165,0.367813,0.140347,0.1,"2,32",3793.600098,1,/camera/image_noisy,32.0
93,frog_aal_arch_external.xml,24.082695,0.067165,0.367813,0.140347,0.18,"3,33",3734.324951,1,/camera/image_noisy,33.0
94,frog_aal_arch_external.xml,24.082695,0.101753,0.693552,0.167748,0.18,"4,34",3675.050049,1,/camera/image_noisy,34.0
95,frog_aal_arch_external.xml,24.082695,0.101753,0.693552,0.167748,0.18,"4,34",3675.050049,1,/camera/image_noisy,35.0
96,frog_aal_arch_external.xml,24.082695,0.193346,0.998715,0.195852,0.26,"4,34",3675.050049,1,/camera/image_noisy,35.0
97,frog_aal_arch_external.xml,24.082695,0.193346,0.998715,0.195852,0.26,"4,34",3675.050049,1,/camera/image_noisy,35.0
98,frog_aal_arch_external.xml,24.082695,0.196709,0.998675,0.226922,0.26,"4,34",3675.050049,1,/camera/image_noisy,35.0
99,frog_aal_arch_external.xml,24.082695,0.196709,0.998675,0.226922,0.1,"4,34",3675.050049,1,/camera/image_noisy,35.0
100,frog_aal_arch_external.xml,24.082695,0.165427,0.382936,0.258859,0.1,"4,34",3675.050049,1,/camera/image_noisy,35.0
101,frog_aal_arch_external.xml,24.082695,0.165427,0.382936,0.258859,0.1,"4,34",3675.050049,1,/camera/image_noisy,35.0
102,frog_aal_arch_external.xml,24.082695,0.15512,0.383933,0.292443,0.1,"4,34",3675.050049,1,/camera/image_noisy,35.0
103,frog_aal_arch_external.xml,24.082695,0.15512,0.383933,0.292443,0.1,"4,34",3675.050049,1,/camera/image_noisy,35.0
104,frog_aal_arch_external.xml,24.082695,0.151825,0.384448,0.327477,0.1,"4,34",3675.050049,1,/camera/image_noisy,35.0
105,frog_aal_arch_external.xml,24.082695,0.151825,0.384448,0.327477,0.1,"4,34",3675.050049,1,/camera/image_noisy,35.0
106,frog_aal_arch_external.xml,24.082695,0.154557,0.386522,0.364301,0.1,"4,34",3675.050049,1,/camera/image_noisy,35.0
107,frog_aal_arch_external.xml,24.082695,0.154557,0.386522,0.364301,0.1,"4,34",3675.050049,1,/camera/image_noisy,35.0
108,frog_aal_arch_external.xml,24.082695,0.140242,0.635719,0.399538,0.18,"4,34",3675.050049,1,/camera/image_noisy,35.0
109,frog_aal_arch_external.xml,24.082695,0.140242,0.635719,0.399538,0.18,"4,34",3675.050049,1,/camera/image_noisy,35.0
