time,bt_name,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
1,frog_aal_arch_internal.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
2,frog_aal_arch_internal.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
3,frog_aal_arch_internal.xml,-10.0,-10.0,-10.0,0.934426,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
4,frog_aal_arch_internal.xml,-10.0,-10.0,-10.0,0.934426,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
5,frog_aal_arch_internal.xml,-10.0,-10.0,-10.0,0.91444,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
6,frog_aal_arch_internal.xml,-10.0,-10.0,-10.0,0.91444,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
7,frog_aal_arch_internal.xml,-10.0,-10.0,-10.0,0.892598,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
8,frog_aal_arch_internal.xml,-10.0,0.124685,-10.0,0.892598,0.26,-10.0,-10.0,1,/camera/image_noisy,-10.0
9,frog_aal_arch_internal.xml,-10.0,0.159122,1.0,0.868923,0.26,-10.0,-10.0,1,/camera/image_noisy,-10.0
10,frog_aal_arch_internal.xml,-10.0,0.159122,1.0,0.868923,0.26,"0,1",7053.725098,1,/camera/image_noisy,1.0
11,frog_aal_arch_internal.xml,-10.0,0.156755,0.948505,0.842354,0.26,"0,1",7053.725098,1,/camera/image_noisy,1.0
12,frog_aal_arch_internal.xml,-10.0,0.156755,0.948505,0.842354,0.26,"0,2",6994.450195,1,/camera/image_noisy,2.0
13,frog_aal_arch_internal.xml,-10.0,0.083382,0.842473,0.81404,0.26,"0,2",6994.450195,1,/camera/image_noisy,2.0
14,frog_aal_arch_internal.xml,-10.0,0.083382,0.842473,0.81404,0.18,"0,2",6994.450195,1,/camera/image_noisy,2.0
15,frog_aal_arch_internal.xml,-10.0,0.068652,0.695795,0.784005,0.18,"0,3",6460.975098,3,/camera/image_noisy,3.0
16,frog_aal_arch_internal.xml,-10.0,0.068652,0.695795,0.784005,0.18,"0,3",6460.975098,3,/camera/image_noisy,3.0
17,frog_aal_arch_internal.xml,28.511606,0.068652,0.695795,0.751707,0.1,"0,3",6460.975098,3,/camera/image_noisy,3.0
18,frog_aal_arch_internal.xml,28.511606,0.068652,0.695795,0.751707,0.1,"0,4",5927.5,3,/camera/image_noisy,4.0
19,frog_aal_arch_internal.xml,28.511606,0.068652,0.695795,0.718512,0.1,"0,4",5927.5,3,/camera/image_noisy,4.0
20,frog_aal_arch_internal.xml,28.511606,0.068652,0.695795,0.718512,0.1,"0,4",5927.5,3,/camera/image_noisy,4.0
21,frog_aal_arch_internal.xml,28.511606,0.068652,0.695795,0.68424,0.1,"0,4",5927.5,3,/camera/image_noisy,4.0
22,frog_aal_arch_internal.xml,28.511606,0.061184,0.695795,0.68424,0.1,"0,5",5394.024902,3,/camera/image_noisy,5.0
23,frog_aal_arch_internal.xml,28.511606,0.065285,0.695795,0.648859,0.1,"0,6",5334.75,1,/camera/image_noisy,6.0
24,frog_aal_arch_internal.xml,28.511606,0.065285,0.695795,0.648859,0.1,"0,7",5275.475098,1,/camera/image_noisy,7.0
