time,bt_name,move_pow_metric,safety_metric,movement_efficiency,current_lighting,max_speed,obj_det_eff,obj_power,pic_rate,curr_cam_topic,pics_taken
1,frog_aal_arch_internal.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
2,frog_aal_arch_internal.xml,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
3,frog_aal_arch_internal.xml,-10.0,-10.0,-10.0,0.935223,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
4,frog_aal_arch_internal.xml,-10.0,-10.0,-10.0,0.935223,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
5,frog_aal_arch_internal.xml,-10.0,-10.0,-10.0,0.915536,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
6,frog_aal_arch_internal.xml,-10.0,-10.0,-10.0,0.915536,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
7,frog_aal_arch_internal.xml,-10.0,-10.0,-10.0,0.89352,-10.0,-10.0,-10.0,-10,cam_feednot_available,-10.0
8,frog_aal_arch_internal.xml,-10.0,0.125483,-10.0,0.89352,0.26,-10.0,-10.0,1,/camera/image_noisy,-10.0
9,frog_aal_arch_internal.xml,-10.0,0.159036,0.996169,0.869034,0.26,-10.0,-10.0,1,/camera/image_noisy,-10.0
10,frog_aal_arch_internal.xml,-10.0,0.159036,0.996169,0.869034,0.26,-10.0,-10.0,1,/camera/image_noisy,-10.0
11,frog_aal_arch_internal.xml,-10.0,0.1628,0.814012,0.842868,0.26,-10.0,-10.0,1,/camera/image_noisy,-10.0
12,frog_aal_arch_internal.xml,-10.0,0.1628,0.814012,0.842868,0.26,"0,1",7053.725098,1,/camera/image_noisy,1.0
13,frog_aal_arch_internal.xml,-10.0,0.099845,0.843689,0.815123,0.26,"0,2",6994.450195,1,/camera/image_noisy,2.0
14,frog_aal_arch_internal.xml,-10.0,0.099845,0.843689,0.815123,0.18,"0,2",6994.450195,1,/camera/image_noisy,2.0
15,frog_aal_arch_internal.xml,22.395695,0.099845,0.843689,0.783876,0.18,"0,2",6994.450195,1,/camera/image_noisy,2.0
16,frog_aal_arch_internal.xml,22.395695,0.099845,0.843689,0.783876,0.18,"0,3",6460.975098,3,/camera/image_noisy,3.0
17,frog_aal_arch_internal.xml,22.395695,0.099845,0.843689,0.752682,0.18,"0,3",6460.975098,3,/camera/image_noisy,3.0
18,frog_aal_arch_internal.xml,22.395695,0.099845,0.843689,0.752682,0.18,"0,3",6460.975098,3,/camera/image_noisy,3.0
19,frog_aal_arch_internal.xml,22.395695,0.099845,0.843689,0.718828,0.18,"0,3",6460.975098,3,/camera/image_noisy,3.0
20,frog_aal_arch_internal.xml,22.395695,0.099845,0.843689,0.718828,0.18,"0,4",5927.5,3,/camera/image_noisy,4.0
21,frog_aal_arch_internal.xml,22.395695,0.099845,0.843689,0.684862,0.18,"0,4",5927.5,3,/camera/image_noisy,4.0
22,frog_aal_arch_internal.xml,22.395695,0.099845,0.843689,0.684862,0.18,"0,4",5927.5,3,/camera/image_noisy,4.0
23,frog_aal_arch_internal.xml,22.395695,0.077486,0.843689,0.64932,0.1,"0,5",5394.024902,3,/camera/image_noisy,5.0
